
experiment_id,rank,runtime,p2m,m2m,l2l,m2l,p2p,source_tree,target_tree,source_domain,target_domain,layout,ghost_exchange_v,ghost_exchange_v_runtime,ghost_exchange_u,gather_global_fmm,scatter_global_fmm,source_to_target_data,source_data,target_data,global_fmm,ghost_fmm_v,ghost_fmm_u,displacement_map,metadata_creation,expansion_order,n_points,local_depth,global_depth,block_size,n_threads,n_samples
"1_0_0_0_2",8,3239,48,7,21,2727,310,9331,9406,17,23,1,492,75,79,0,33, 384,1,0,0,0,0, 15, 922, 3,1000000,5,2,16,4,500
"1_0_0_0_2",10,3240,50,7,20,2726,319,9331,9406,18,23,1,480,74,97,0,25, 384,1,0,0,0,0, 16, 928, 3,1000000,5,2,16,4,500
"1_0_0_0_2",4,3255,48,7,19,2746,302,9331,9407,18,22,1,503,79,63,0,33, 384,0,0,0,0,0, 15, 917, 3,1000000,5,2,16,4,500
"1_0_0_0_2",5,3253,49,7,20,2747,306,9331,9406,21,23,1,490,74,81,0,33, 384,1,0,0,0,0, 16, 922, 3,1000000,5,2,16,4,500
"1_0_0_0_2",31,3261,70,12,18,2749,306,9331,9406,17,23,1,495,61,67,0,28, 386,1,0,0,0,0, 18, 910, 3,1000000,5,2,16,4,500
"1_0_0_0_2",12,3211,48,7,21,2745,311,9331,9407,19,23,1,313,44,305,0,17, 385,1,0,0,0,0, 15, 968, 3,1000000,5,2,16,4,500
"1_0_0_0_2",30,3217,48,7,21,2747,309,9331,9406,15,23,1,328,52,286,0,14, 387,1,0,0,0,0, 15, 961, 3,1000000,5,2,16,4,500
"1_0_0_0_2",13,3233,48,7,21,2746,313,9331,9407,19,23,1,328,55,274,0,24, 385,0,0,0,0,0, 14, 952, 3,1000000,5,2,16,4,500
"1_0_0_0_2",6,3262,49,7,18,2754,309,9331,9406,20,23,1,492,79,79,0,27, 384,1,0,0,0,0, 16, 922, 3,1000000,5,2,16,4,500
"1_0_0_0_2",28,3218,49,7,21,2747,316,9331,9406,17,23,1,325,46,294,0,12, 386,1,0,0,0,0, 16, 968, 3,1000000,5,2,16,4,500
"1_0_0_0_2",16,3268,47,7,20,2749,316,9331,9406,22,23,1,492,82,79,0,28, 386,1,0,0,0,0, 15, 920, 3,1000000,5,2,16,4,500
"1_0_0_0_2",1,3229,21,3,17,2754,318,9331,9407,19,23,1,342,75,275,0,21, 383,1,0,0,0,0, 13, 968, 3,1000000,5,2,16,4,500
"1_0_0_0_2",7,3265,51,7,21,2748,322,9331,9406,14,23,0,481,72,97,0,25, 384,1,0,0,0,0, 16, 929, 3,1000000,5,2,16,4,500
"1_0_0_0_2",2,3283,73,12,22,2769,311,9332,9406,20,23,1,492,52,77,0,26, 383,1,0,0,0,0, 18, 921, 3,1000000,5,2,16,4,500
"1_0_0_0_2",3,3282,51,7,21,2764,322,9331,9406,20,23,1,484,68,93,0,31, 383,1,0,0,0,0, 16, 929 ,3,1000000,5,2,16,4,500
"1_0_0_0_2",14,3263,48,7,21,2778,325,9331,9406,18,22,1,326,44,291,0,18, 385,1,0,0,0,0, 15, 966, 3,1000000,5,2,16,4,500
"1_0_0_0_2",26,4628,48,6,28,4010,470,9331,9406,17,23,1,324,29,311,0,11, 386,1,0,0,0,0, 21, 984, 3,1000000,5,2,16,4,500
"1_0_0_0_2",29,4624,20,3,28,4029,469,9331,9407,20,23,1,132,50,526,0,1, 386,1,0,0,0,0, 18, 1007, 3,1000000,5,2,16,4,500
"1_0_0_0_2",22,4687,48,7,28,4058,479,9331,9407,17,23,1,331,32,300,0,11, 386,1,0,0,0,0, 21, 980, 3,1000000,5,2,16,4,500
"1_0_0_0_2",15,4689,48,6,28,4065,473,9332,9406,21,23,0,322,32,309,0,12, 385,1,0,0,0,0, 21, 981, 3,1000000,5,2,16,4,500
"1_0_0_0_2",20,4707,47,7,28,4092,469,9331,9407,20,23,1,317,30,319,0,10, 386,1,0,0,0,0, 21, 984, 3,1000000,5,2,16,4,500
