
experiment_id,rank,runtime,p2m,m2m,l2l,m2l,p2p,source_tree,target_tree,source_domain,target_domain,layout,ghost_exchange_v,ghost_exchange_v_runtime,ghost_exchange_u,gather_global_fmm,scatter_global_fmm,source_to_target_data,source_data,target_data,global_fmm,ghost_fmm_v,ghost_fmm_u,displacement_map,metadata_creation,expansion_order,n_points,local_depth,global_depth,block_size,n_threads,n_samples
"0",0,121,0,0,0,0,0,2970,2935,4,3,0,0,0,0,121,0, 386,0,0,0,0,0, 0, 40,3,250000,4,1,128,4,500
"0",5,241,0,0,0,84,141,2970,2935,4,3,0,8,9,103,0,0, 386,1,0,0,0,0, 0, 151,3,250000,4,1,128,4,500
"0",1,325,8,0,0,161,143,2970,2934,4,3,0,86,3,20,0,0, 386,1,0,0,0,0, 1, 147,3,250000,4,1,128,4,500
"0",2,322,4,0,0,162,144,2970,2934,4,3,0,9,4,101,0,0, 386,1,0,0,0,0, 1, 151,3,250000,4,1,128,4,500
"0",4,322,4,0,0,164,143,2970,2934,4,3,0,8,4,103,0,0, 386,1,0,0,0,0, 1, 151,3,250000,4,1,128,4,500
"0",6,329,4,0,0,161,148,2970,2934,4,3,0,83,7,24,0,0, 386,1,0,0,0,0, 1, 147,3,250000,4,1,128,4,500
"0",3,330,4,0,0,162,151,2970,2934,4,3,0,13,4,97,0,0, 386,1,0,0,0,0, 1, 151,3,250000,4,1,128,4,500
"0",7,645,8,0,0,329,296,2970,2934,4,3,0,78,1,30,0,0, 386,1,0,0,0,0, 2, 149,3,250000,4,1,128,4,500
"1",0,566,7,1,1,471,55,1919,1898,4,3,0,66,20,17,4,0, 382,1,0,0,0,0, 3, 155,3,250000,4,2,128,4,500
"1",4,579,8,1,1,482,55,1919,1898,4,3,0,64,19,19,0,5, 382,1,0,0,0,0, 3, 155,3,250000,4,2,128,4,500
"1",7,579,12,2,1,480,59,1919,1898,4,3,0,63,11,22,0,4, 382,1,0,0,0,0, 4, 157,3,250000,4,2,128,4,500
"1",1,761,11,1,2,649,77,1919,1898,4,3,0,59,10,30,0,3, 382,1,0,0,0,0, 4, 162,3,250000,4,2,128,4,500
"1",2,770,10,1,2,659,77,1919,1898,4,3,0,60,10,29,0,4, 382,1,0,0,0,0, 4, 162,3,250000,4,2,128,4,500
"1",5,773,12,2,2,658,78,1919,1898,4,3,0,63,9,25,0,3, 382,1,0,0,0,0, 4, 160,3,250000,4,2,128,4,500
"1",11,776,10,1,1,666,75,1919,1898,5,3,0,44,11,46,0,3, 382,1,0,0,0,0, 4, 162,3,250000,4,2,128,4,500
"1",9,779,10,1,2,665,78,1919,1898,5,3,0,44,11,46,0,3, 382,1,0,0,0,0, 4, 162,3,250000,4,2,128,4,500
"1",12,774,11,1,2,666,79,1919,1898,4,3,0,44,7,51,0,1, 383,1,0,0,0,0, 4, 165,3,250000,4,2,128,4,500
"1",13,780,10,1,2,670,74,1919,1898,4,3,0,47,11,44,0,2, 383,1,0,0,0,0, 4, 161,3,250000,4,2,128,4,500
"1",14,776,8,1,2,669,77,1919,1898,4,3,0,43,11,52,0,1, 383,1,0,0,0,0, 4, 166,3,250000,4,2,128,4,500
"1",10,779,10,1,2,674,76,1919,1898,4,3,0,43,8,51,0,1, 383,1,0,0,0,0, 4, 166,3,250000,4,2,128,4,500
"1",8,782,10,1,2,674,77,1919,1898,4,3,0,46,9,47,0,1, 382,1,0,0,0,0, 4, 165,3,250000,4,2,128,4,500
"1",6,902,7,1,2,781,94,1919,1898,5,3,0,25,6,74,0,2, 382,1,0,0,0,0, 4, 170,3,250000,4,2,128,4,500
"1",15,920,13,2,2,790,93,1919,1898,4,3,0,65,8,23,0,3, 383,1,0,0,0,0, 5, 159,3,250000,4,2,128,4,500
"1",3,922,13,2,3,792,95,1919,1898,4,3,0,62,5,28,0,4, 382,1,0,0,0,0, 5, 162,3,250000,4,2,128,4,500
"2",0,238,3,0,0,158,47,2295,2281,5,3,1,71,18,17,3,0, 388,0,0,0,0,0, 1, 154,3,250000,4,2,128,4,500
"2",1,453,6,0,1,328,97,2295,2280,5,3,1,60,9,32,0,4, 388,0,0,0,0,0, 2, 160,3,250000,4,2,128,4,500
"2",2,453,6,0,0,328,99,2295,2280,4,3,1,59,8,36,0,3, 388,1,0,0,0,0, 2, 162,3,250000,4,2,128,4,500
"2",31,459,9,1,1,333,97,2295,2280,5,3,1,70,8,22,0,3, 392,1,0,0,0,0, 2, 154,3,250000,4,2,128,4,500
"2",22,459,6,0,1,332,100,2295,2280,4,3,1,58,8,36,0,3, 391,1,0,0,0,0, 2, 159,3,250000,4,2,128,4,500
"2",13,462,9,1,1,332,100,2295,2280,4,3,1,65,7,27,0,4, 390,1,0,0,0,0, 2, 157,3,250000,4,2,128,4,500
"2",10,457,3,0,0,332,101,2295,2281,6,3,1,20,10,78,0,2, 389,1,0,0,0,0, 1, 163,3,250000,4,2,128,4,500
"2",17,460,6,0,0,332,101,2295,2280,4,3,1,55,9,40,0,3, 390,1,0,0,0,0, 2, 160,3,250000,4,2,128,4,500
"2",4,459,6,0,1,333,100,2295,2281,5,3,1,57,8,40,0,2, 388,1,0,0,0,0, 2, 162,3,250000,4,2,128,4,500
"2",9,463,9,1,1,334,99,2295,2280,4,3,1,64,7,28,0,4, 389,1,0,0,0,0, 2, 157,3,250000,4,2,128,4,500
"2",5,463,9,1,0,335,99,2295,2280,5,3,1,64,7,28,0,4, 389,1,0,0,0,0, 2, 158,3,250000,4,2,128,4,500
"2",3,461,6,0,1,332,102,2295,2280,5,3,1,57,9,38,0,3, 389,1,0,0,0,0, 2, 161,3,250000,4,2,128,4,500
"2",29,464,6,0,0,337,98,2295,2280,4,3,1,62,11,31,0,4, 391,1,0,0,0,0, 2, 155,3,250000,4,2,128,4,500
"2",30,460,3,0,1,334,101,2295,2281,5,3,1,28,11,69,0,3, 391,1,0,0,0,0, 1, 160,3,250000,4,2,128,4,500
"2",20,461,6,0,1,333,102,2295,2280,6,3,0,57,9,39,0,2, 390,1,0,0,0,0, 2, 160,3,250000,4,2,128,4,500
"2",27,466,6,0,0,335,100,2295,2280,5,3,1,67,12,24,0,4, 391,1,0,0,0,0, 2, 155,3,250000,4,2,128,4,500
"2",15,464,9,1,1,334,102,2295,2280,5,3,1,59,7,34,0,3, 390,1,0,0,0,0, 2, 158,3,250000,4,2,128,4,500
"2",8,460,3,0,0,337,100,2295,2281,4,3,1,21,9,78,0,3, 390,1,0,0,0,0, 1, 164,3,250000,4,2,128,4,500
"2",21,463,6,0,0,332,105,2295,2280,4,3,1,56,9,39,0,2, 391,0,0,0,0,0, 2, 159,3,250000,4,2,128,4,500
"2",6,462,6,0,0,337,101,2295,2280,5,3,1,24,6,74,0,3, 389,1,0,0,0,0, 2, 164,3,250000,4,2,128,4,500
"2",26,467,6,0,0,338,99,2295,2280,4,3,1,63,11,30,0,3, 391,1,0,0,0,0, 2, 156,3,250000,4,2,128,4,500
"2",16,463,4,0,1,341,97,2295,2281,7,3,1,26,8,72,0,3, 390,1,0,0,0,0, 2, 162,3,250000,4,2,128,4,500
"2",28,466,6,0,1,336,103,2295,2280,6,3,0,59,9,36,0,3, 391,1,0,0,0,0, 2, 158,3,250000,4,2,128,4,500
"2",19,464,3,0,1,339,101,2295,2281,5,3,1,24,10,73,0,3, 390,1,0,0,0,0, 2, 162,3,250000,4,2,128,4,500
"2",11,467,6,0,1,339,101,2295,2280,4,3,1,56,9,39,0,2, 389,1,0,0,0,0, 2, 160,3,250000,4,2,128,4,500
"2",12,467,6,0,1,340,101,2295,2280,5,3,1,58,9,38,0,2, 389,1,0,0,0,0, 2, 161,3,250000,4,2,128,4,500
"2",18,467,9,1,1,341,99,2295,2280,4,3,1,61,5,34,0,1, 390,1,0,0,0,0, 2, 160,3,250000,4,2,128,4,500
"2",24,469,6,0,1,343,101,2295,2280,6,3,1,21,8,76,0,1, 391,1,0,0,0,0, 1, 161,3,250000,4,2,128,4,500
"2",7,470,6,0,1,341,104,2295,2281,4,3,1,22,7,75,0,2, 389,1,0,0,0,0, 2, 164,3,250000,4,2,128,4,500
"2",14,470,3,0,1,341,105,2295,2281,5,3,1,21,10,77,0,2, 390,1,0,0,0,0, 1, 163,3,250000,4,2,128,4,500
"2",23,477,9,1,1,343,104,2295,2280,4,3,1,66,7,26,0,4, 391,1,0,0,0,0, 2, 156,3,250000,4,2,128,4,500
"2",25,654,6,0,1,479,152,2295,2281,5,3,0,16,4,84,0,1, 391,1,0,0,0,0, 3, 164,3,250000,4,2,128,4,500
"3",40,25,4,0,0,0,0,2909,2983,6,4,1,136,14,14,3,1, 387,1,0,0,0,0, 0, 227,3,250000,4,2,128,4,500
"3",28,25,4,0,0,0,0,2909,2983,5,3,1,131,16,19,1,3, 389,1,0,0,0,0, 0, 224,3,250000,4,2,128,4,500
"3",1,26,4,0,0,0,0,2909,2983,5,3,1,133,15,17,2,3, 392,1,0,0,0,0, 0, 221,3,250000,4,2,128,4,500
"3",53,26,4,0,0,0,0,2909,2983,6,3,1,135,15,15,3,1, 386,1,0,0,0,0, 0, 228,3,250000,4,2,128,4,500
"3",60,26,4,0,0,0,0,2909,2983,5,3,1,134,15,17,3,1, 385,1,0,0,0,0, 0, 229,3,250000,4,2,128,4,500
