depth,surface_diff,svd_threshold,expansion_order,runtime,min_rel_err,mean_rel_err,max_rel_err,n_iter,n_oversamples,setup_time,cutoff_rank,rsvd
4,0,0,10,2123,0.000000000023146942284607055,0.0000000007328882129286109,0.0000000017112364208572434,0,5,6341,244,1
4,0,0,11,2511,0.00000000000028038487692224344,0.000000000057511035397881403,0.0000000002887981995660858,0,5,10540,301,1
4,0,0.00000000001,10,1848,0.000000000023147241967953142,0.0000000007328881031457405,0.0000000017112362774335739,0,5,6397,244,1
4,0,0.00000000001,11,2233,0.00000000000027997071905382053,0.00000000005751097049304116,0.00000000028879746930586707,0,5,10551,301,1
4,0,0.000000001,10,1798,0.000000000023119371416766963,0.000000000732896912333091,0.0000000017112583646787073,0,5,6021,244,1
4,0,0.000000001,11,2051,0.00000000000028411229773804983,0.000000000057514208394253334,0.0000000002888047719080544,0,5,12775,301,1
4,0,0.0000001,10,1945,0.000000000019251658152170758,0.000000000731750966031435,0.0000000017094079124922726,0,5,6115,244,1
4,0,0.0000001,11,2156,0.00000000000026361946292713027,0.000000000057985512197300566,0.0000000002897183274416875,0,5,12646,301,1
4,0,0.00001,10,1856,0.000000000007822894011146078,0.0000000009823207505369922,0.000000005571085500926644,0,5,6675,244,1
4,0,0.00001,11,2122,0.000000000011494123828162283,0.0000000010805838892851213,0.000000004202289716489175,0,5,11809,268,1
4,1,0,10,2664,0.0000000000011067167013830776,0.00000000006055707299534484,0.00000000029919754323685546,0,5,14675,301,1
4,1,0,11,3130,0.0000000000004630828481745181,0.000000000010594293422679973,0.000000000031060497001375714,0,5,26977,364,1
4,1,0.00000000001,10,2102,0.0000000000011080499165232807,0.00000000006055643003247638,0.000000000299196666924593,0,5,14687,301,1
4,1,0.00000000001,11,2466,0.000000000000463365906150175,0.000000000010594021883583962,0.00000000003106021026836271,0,5,28243,364,1
4,1,0.000000001,10,1991,0.0000000000010806449386413252,0.00000000006055825119259532,0.0000000002991995879654679,0,5,14455,301,1
4,1,0.000000001,11,2397,0.0000000000004705838845294267,0.000000000010598287725282366,0.000000000031054188875089575,0,5,28022,364,1
4,1,0.0000001,10,2229,0.0000000000004983173606904426,0.0000000000610564405594539,0.0000000003044819883570126,0,5,12785,301,1
4,1,0.0000001,11,2563,0.0000000000002460266361693656,0.000000000012233529748698292,0.000000000041815769070144545,0,5,24458,364,1
4,1,0.00001,10,2045,0.0000000000016333392587881475,0.000000001502117817516494,0.0000000054513332936632504,0,5,12245,267,1
4,1,0.00001,11,2296,0.000000000008206395631708408,0.0000000010859827644443654,0.000000003866492454682994,0,5,22778,271,1
4,2,0,10,3600,0.0000000000000060342642806114946,0.00000000001087969579530287,0.000000000035802704281711394,0,5,20344,364,1
4,2,0,11,4388,0.00000000000009106169878486234,0.000000000001518372518018566,0.000000000005177928853441475,0,5,33357,433,1
4,2,0.00000000001,10,2370,0.0000000000000042514134704308336,0.000000000010877984788994412,0.00000000003580073942543123,0,5,23520,364,1
4,2,0.00000000001,11,2595,0.00000000000009075966993317128,0.0000000000015186998544789012,0.000000000005177928853441475,0,5,35660,433,1
4,2,0.000000001,10,2196,0.0000000000000046628405804725685,0.000000000010881342027375891,0.0000000000358571156863929,0,5,20708,364,1
4,2,0.000000001,11,2518,0.00000000000009836257352994567,0.0000000000015252463472575335,0.0000000000052282756555813995,0,5,35150,433,1
4,2,0.0000001,10,2397,0.000000000000013405963476943453,0.00000000001240980209460218,0.000000000046203897714845026,0,5,20228,364,1
4,2,0.0000001,11,2741,0.0000000000000307172069801655,0.0000000000036816194848959194,0.000000000016056454975018525,0,5,34159,433,1
4,2,0.00001,10,2113,0.0000000000022218826641881457,0.0000000010884169352211353,0.0000000043184273532599,0,5,20979,268,1
4,2,0.00001,11,2215,0.00000000000026869023435050904,0.0000000008829209163194672,0.0000000029957509209840245,0,5,31426,274,1
