depth,surface_diff,svd_threshold,expansion_order,runtime,min_rel_err,mean_rel_err,max_rel_err,n_iter,n_oversamples,setup_time,cutoff_rank,rsvd
5,0,0,10,4461,0.000000000022255234488323103,0.00000000043631802228893916,0.0000000010140832327094938,0,5,6982,244,1
5,0,0.00000000001,10,3712,0.000000000022255534171669193,0.0000000004363178714727403,0.00000000101408399021093,0,5,6588,244,1
5,0,0.000000001,10,3474,0.00000000002222886235386741,0.0000000004363057122221443,0.0000000010141468628301353,0,5,6665,244,1
5,0,0.0000001,10,3177,0.00000000001839741077415439,0.0000000004343994248517859,0.0000000010184337149579005,0,5,6654,244,1
5,0,0.00001,10,3128,0.0000000014067927390618077,0.0000000031722444579697967,0.000000005548170628188831,0,5,6676,244,1
5,1,0,10,6680,0.000000000012016432478730328,0.00000000011550564256654986,0.00000000029595460655033255,0,5,14260,301,1
5,1,0.00000000001,10,4079,0.000000000012017026902864528,0.00000000011550547375704527,0.00000000029595460655033255,0,5,14413,301,1
5,1,0.000000001,10,3907,0.000000000011981064242745465,0.0000000001155358279171804,0.00000000029602356723460163,0,5,14131,301,1
5,1,0.0000001,10,3710,0.000000000003548591235266335,0.00000000012088328170656946,0.00000000030576184421437703,0,5,14093,301,1
5,1,0.00001,10,3204,0.0000000024543649842482016,0.000000004101021534164845,0.000000005434628626678021,0,5,13725,267,1
5,2,0,10,8670,0.0000000000046573571228509325,0.000000000019249637870984927,0.00000000003567952290722405,0,5,20990,364,1
5,2,0.00000000001,10,4885,0.000000000004658106785974718,0.00000000001925002876755042,0.000000000035679976335596395,0,5,21605,364,1
5,2,0.000000001,10,4329,0.0000000000046936408180421455,0.00000000001928951126538219,0.000000000035737561738884334,0,5,20779,364,1
5,2,0.0000001,10,4286,0.000000000012851624863632596,0.00000000002699887720120639,0.00000000004608857576548073,0,5,20899,364,1
5,2,0.00001,10,3193,0.0000000017774223522869689,0.00000000313186119814261,0.000000004301553251378176,0,5,19727,268,1
