depth,surface_diff,svd_threshold,expansion_order,runtime,min_rel_err,mean_rel_err,max_rel_err,n_iter,n_oversamples,setup_time,cutoff_rank,rsvd
5,0,0,10,10408,0.000000000014980970691771955,0.00000000002120972740265649,0.00000000003489329110201881,0,0,16368,487,0
5,0,0.00000000001,10,5779,0.00000000001498053328691083,0.000000000021209621622998046,0.00000000003489269667788459,0,0,16376,487,0
5,0,0.000000001,10,5171,0.00000000001497980427880895,0.00000000002118238156365078,0.000000000034874863953857786,0,0,15920,469,0
5,0,0.0000001,10,3909,0.000000000013035130566346143,0.000000000019485175118521474,0.000000000032551705831272115,0,0,14060,400,0
5,0,0.00001,10,2972,0.0000000019401315653566884,0.00000000311325351513237,0.000000004043566292369851,0,0,13362,256,0
5,1,0,10,11472,0.0000000000028319918897458275,0.00000000000879198277902895,0.00000000001942067036020611,0,0,25301,487,0
5,1,0.00000000001,10,5849,0.0000000000028349237101192812,0.000000000008795821420249953,0.000000000019424306367107137,0,0,25559,487,0
5,1,0.000000001,10,5526,0.000000000002844598717351679,0.00000000000883111777062285,0.000000000019490966493625983,0,0,24896,487,0
5,1,0.0000001,10,4327,0.000000000007119192821829105,0.000000000015381071468096126,0.000000000027050527841380338,0,0,23645,416,0
5,1,0.00001,10,3142,0.0000000023860446780987575,0.000000004040783971518391,0.000000005461861066822882,0,0,21003,268,0
5,2,0,10,11713,0.0000000000000847318070232313,0.0000000000031819026979744253,0.00000000001079091098111646,0,0,28888,487,0
5,2,0.00000000001,10,5927,0.00000000000008622094247179437,0.0000000000031804921659691603,0.00000000001078894147737837,0,0,29044,487,0
5,2,0.000000001,10,5576,0.000000000000047950161443724915,0.00000000000321781974506347,0.000000000010866055123739,0,0,28808,487,0
5,2,0.0000001,10,4853,0.000000000004017766639787856,0.000000000011348049066023104,0.000000000022905025473391715,0,0,27030,434,0
5,2,0.00001,10,3277,0.0000000017588543701967042,0.000000003109823240124882,0.000000004272399899794847,0,0,24811,268,0
