depth,surface_diff,svd_threshold,expansion_order,runtime,min_rel_err,mean_rel_err,max_rel_err,n_iter,n_oversamples,setup_time,cutoff_rank,rsvd
4,0,0,8,1612,0.00000000027645281131314247,0.000000011055058159377305,0.000000035954700609798,0,5,1981,148,1
4,0,0,9,1809,0.00000000014327864734945534,0.000000003448697742948046,0.000000009480603965377618,0,5,3534,193,1
4,0,0.00000000001,8,1567,0.00000000027645421534317503,0.000000011055056676617371,0.00000003595469905095732,0,5,1961,148,1
4,0,0.00000000001,9,1631,0.00000000014327952338748173,0.0000000034486976276560397,0.000000009480603820371986,0,5,3509,193,1
4,0,0.000000001,8,1471,0.00000000027654140560819495,0.000000011055036201818588,0.00000003595460863819772,0,5,1964,148,1
4,0,0.000000001,9,1812,0.00000000014325265822133933,0.000000003448721524040579,0.000000009480617450901344,0,5,3548,193,1
4,0,0.0000001,8,1624,0.0000000002821593509773782,0.000000011053457265665311,0.00000003594628513751608,0,5,1928,148,1
4,0,0.0000001,9,1659,0.00000000014745369857683887,0.000000003446934001583062,0.000000009478439611322422,0,5,3431,193,1
4,0,0.00001,8,1555,0.000000000024906088733847725,0.000000011778218474054752,0.000000036141766974061835,0,5,1921,148,1
4,0,0.00001,9,1723,0.000000000008412165060415954,0.000000002217070390776893,0.00000000784940980872045,0,5,3554,193,1
4,1,0,8,1997,0.00000000008352198260083512,0.00000000403359197188541,0.000000011148420272075359,0,5,4169,193,1
4,1,0,9,2233,0.000000000003918959116626353,0.0000000007430499672667474,0.0000000017859144006246136,0,5,8155,244,1
4,1,0.00000000001,8,1686,0.00000000008352142216345612,0.0000000040335924680729905,0.000000011148421029576814,0,5,4079,193,1
4,1,0.00000000001,9,1874,0.000000000003917460699895971,0.0000000007430496443691988,0.0000000017859148308956229,0,5,8366,244,1
4,1,0.000000001,8,1733,0.00000000008342474671557688,0.0000000040336213926918105,0.000000011148321948386549,0,5,4108,193,1
4,1,0.000000001,9,1881,0.000000000003876703764829576,0.0000000007430563852918793,0.0000000017859343365147046,0,5,8303,244,1
4,1,0.0000001,8,1647,0.00000000007549287649038399,0.000000004035003462867733,0.000000011133949418787122,0,5,4024,193,1
4,1,0.0000001,9,1771,0.0000000000026824656307020664,0.0000000007413819994216132,0.00000000178450354198559,0,5,8315,244,1
4,1,0.00001,8,1704,0.000000000028046402090585735,0.0000000029926604910107128,0.000000008296087184696992,0,5,4085,193,1
4,1,0.00001,9,1751,0.000000000011091426833225561,0.0000000011098073723735627,0.000000006282001197823633,0,5,8056,243,1
4,2,0,8,2204,0.000000000006790877353198173,0.0000000008209765680796819,0.0000000025583111857807074,0,5,6872,244,1
4,2,0,9,2228,0.000000000000007174021546975982,0.00000000006020841186645265,0.00000000031842660926369846,0,5,11961,301,1
4,2,0.00000000001,8,1742,0.000000000006788609948405802,0.0000000008209782750408322,0.0000000025583131517651383,0,5,6873,244,1
4,2,0.00000000001,9,1809,0.000000000000006588387134977939,0.00000000006020859251730177,0.00000000031842690136778595,0,5,12323,301,1
4,2,0.000000001,8,1592,0.000000000006751197769331674,0.0000000008210007711350139,0.000000002558348388255328,0,5,6456,244,1
4,2,0.000000001,9,1710,0.00000000000000029281720599901764,0.00000000006020431177304716,0.0000000003184216434942114,0,5,11976,301,1
4,2,0.0000001,8,1593,0.0000000000067068416630809044,0.0000000008188187594877799,0.000000002547741902249256,0,5,6427,244,1
4,2,0.0000001,9,1676,0.000000000000667017876682919,0.00000000006041124592305858,0.0000000003184244184830424,0,5,11621,301,1
4,2,0.00001,8,1541,0.000000000008567568636642172,0.000000000974662735710967,0.000000003982605720102964,0,5,6348,240,1
4,2,0.00001,9,1656,0.0000000000021234181948595487,0.0000000013082784680433936,0.0000000043454640430287485,0,5,11178,259,1
