depth,surface_diff,svd_threshold,expansion_order,runtime,min_rel_err,mean_rel_err,max_rel_err,n_iter,n_oversamples,setup_time,cutoff_rank,rsvd
4,0,0,5,1357,0.000001024746712916746,0.000002359563164901098,0.000004928781852172589,0,0,794,97,0
4,0,0,6,1543,0.000000016676363564865497,0.00000018040191434541224,0.0000007583644175418491,0,0,1282,151,0
4,0,0,7,1720,0.0000000013270825432789628,0.000000015142245639277318,0.000000043853174106262426,0,0,2390,217,0
4,0,0.00000000001,5,1313,0.0000010247467122213252,0.000002359563163638234,0.000004928781847627625,0,0,796,97,0
4,0,0.00000000001,6,1423,0.000000016676364251842867,0.00000018040191380793693,0.0000007583644175418491,0,0,1255,151,0
4,0,0.00000000001,7,1653,0.000000001327083088986719,0.000000015142246947777368,0.00000004385317865127145,0,0,2414,217,0
4,0,0.000000001,5,1340,0.0000010247463383631422,0.000002359562810433495,0.000004928781582201738,0,0,753,97,0
4,0,0.000000001,6,1409,0.000000016676197728528422,0.00000018040198073480244,0.0000007583646767872164,0,0,1224,151,0
4,0,0.000000001,7,1546,0.0000000013272146045559936,0.00000001514232740235172,0.00000004385300154741977,0,0,2355,217,0
4,0,0.0000001,5,1297,0.000001024728290109008,0.000002359580399877433,0.000004928937657925912,0,0,777,97,0
4,0,0.0000001,6,1415,0.000000016655568759880644,0.00000018038450478408594,0.0000007583965197059895,0,0,1240,151,0
4,0,0.0000001,7,1572,0.0000000013331042919431134,0.000000015140281673406713,0.00000004380982290118121,0,0,2450,217,0
4,0,0.00001,5,1306,0.000001022700901407386,0.00000235802523594423,0.000004927811054413318,0,0,752,97,0
4,0,0.00001,6,1331,0.00000001547702569341794,0.0000001779379887307904,0.0000007588652076493514,0,0,1232,148,0
4,0,0.00001,7,1492,0.0000000019365582977068027,0.000000014070559535472616,0.000000037841372080184983,0,0,2325,198,0
4,1,0,5,1410,0.000000014820866236900171,0.0000003518560610636346,0.0000012810190587673132,0,0,998,97,0
4,1,0,6,1602,0.0000000013508385241426244,0.000000089944220266844,0.00000046911239145544346,0,0,1879,151,0
4,1,0,7,1838,0.00000000003691531314023881,0.0000000021878757165311946,0.000000013792588585897035,0,0,3691,217,0
4,1,0.00000000001,5,1349,0.000000014820864796231581,0.0000003518560618223623,0.0000012810190549798157,0,0,1023,97,0
4,1,0.00000000001,6,1437,0.0000000013508380902302902,0.0000000899442198778269,0.000000469112392138699,0,0,1991,151,0
4,1,0.00000000001,7,1665,0.000000000036916620154583145,0.0000000021878748064040874,0.00000001379258993732595,0,0,3712,217,0
4,1,0.000000001,5,1387,0.00000001482074766987522,0.000000351856175204533,0.0000012810191383047604,0,0,1012,97,0
4,1,0.000000001,6,1546,0.0000000013507884795867475,0.00000008994417220421668,0.0000004691125028260952,0,0,1985,151,0
4,1,0.000000001,7,1602,0.00000000003691763672129541,0.0000000021878407101399513,0.000000013792669536489071,0,0,3623,217,0
4,1,0.0000001,5,1350,0.0000000148272371615385,0.0000003518779650220514,0.000001281189579782053,0,0,1037,97,0
4,1,0.0000001,6,1412,0.000000001359474247417669,0.00000008993597726893422,0.00000046913078114144327,0,0,1990,151,0
4,1,0.0000001,7,1565,0.00000000003901757310120966,0.0000000021833026488835834,0.000000013804178710562032,0,0,3883,217,0
4,1,0.00001,5,1343,0.0000000160597667401351,0.0000003533002730624948,0.0000012929000025228482,0,0,1073,97,0
4,1,0.00001,6,1444,0.000000000938703931960077,0.00000008946927273032323,0.00000047110679331379336,0,0,2000,151,0
4,1,0.00001,7,1518,0.000000000011534227033711455,0.0000000027802417664918982,0.000000014319535451466098,0,0,3795,217,0
4,2,0,5,1363,0.00000001921729736169976,0.0000004454193746318998,0.000001575357779046917,0,0,1268,97,0
4,2,0,6,1495,0.0000000007941441752581062,0.000000075558588668211,0.0000004507390242587553,0,0,2381,151,0
4,2,0,7,1590,0.0000000000018927530759279498,0.0000000013898891882364703,0.000000014183112661997758,0,0,5038,217,0
4,2,0.00000000001,5,1339,0.000000019217296782825925,0.00000044541937322364876,0.0000015753577778184365,0,0,1249,97,0
4,2,0.00000000001,6,1479,0.0000000007941443168851978,0.00000007555858847086847,0.00000045073902453205753,0,0,2336,151,0
4,2,0.00000000001,7,1497,0.000000000001891914770882143,0.0000000013898892895679321,0.000000014183111752996059,0,0,5043,217,0
4,2,0.000000001,5,1353,0.000000019217299387758182,0.0000004454193403257961,0.0000015753576287628273,0,0,1355,97,0
4,2,0.000000001,6,1389,0.0000000007940668468660761,0.00000007555854292568103,0.0000004507391487479087,0,0,2388,151,0
4,2,0.000000001,7,1469,0.0000000000018371455078894216,0.0000000013899111510346166,0.000000014183268252788656,0,0,5165,217,0
4,2,0.0000001,5,1310,0.00000001923686517866584,0.00000044544547831372175,0.0000015753252202241122,0,0,1257,97,0
4,2,0.0000001,6,1440,0.0000000007905526538414415,0.00000007555553642755722,0.0000004507460848845151,0,0,2361,151,0
4,2,0.0000001,7,1447,0.000000000004530759337608756,0.0000000013920814274987756,0.000000014196888279753036,0,0,4975,217,0
4,2,0.00001,5,1316,0.000000018282105097656372,0.00000044996436654543294,0.0000015729556841517688,0,0,1233,97,0
4,2,0.00001,6,1343,0.00000000021707273093772226,0.00000007476966472517525,0.0000004525877975110695,0,0,2337,151,0
4,2,0.00001,7,1451,0.0000000000008532967086459073,0.000000001909318673818754,0.000000017738906410414026,0,0,5054,217,0
