depth,surface_diff,svd_threshold,expansion_order,runtime,min_rel_err,mean_rel_err,max_rel_err,n_iter,n_oversamples,setup_time,cutoff_rank,rsvd
5,0,0,8,2489,0.0000000036722246349276784,0.000000013313460493887598,0.00000002401496717701428,0,5,3190,148,1
5,0,0.00000000001,8,2226,0.000000003672223891897516,0.00000001331346025634635,0.00000002401496717701428,0,5,3145,148,1
5,0,0.000000001,8,2181,0.0000000036722600031634024,0.00000001331353605497331,0.00000002401507266554703,0,5,3195,148,1
5,0,0.0000001,8,2120,0.0000000036769461457908114,0.000000013320586030630789,0.000000024023560746391804,0,5,3146,148,1
5,0,0.00001,8,1930,0.0000000060521017934617506,0.000000015782675591619035,0.000000026651118710807728,0,5,3347,148,1
5,1,0,8,4096,0.00000000394731090419601,0.000000007996165240246338,0.000000011134401041154357,0,5,5629,193,1
5,1,0.00000000001,8,2708,0.00000000394731090419601,0.00000000799616582859239,0.000000011134401950156103,0,5,5759,193,1
5,1,0.000000001,8,2996,0.0000000039472930864983185,0.000000007996119022365778,0.00000001113430453546904,0,5,5622,193,1
5,1,0.0000001,8,2671,0.000000003941150286738581,0.000000007987819025124296,0.00000001111996851744013,0,5,5539,193,1
5,1,0.00001,8,2721,0.0000000011256995634118132,0.000000004706513784721646,0.000000006636793744733053,0,5,5973,193,1
5,2,0,8,5498,0.0000000010375011367443016,0.000000001588004143856351,0.000000002533736792588787,0,5,8427,244,1
5,2,0.00000000001,8,4088,0.000000001037503780871815,0.0000000015880068428898088,0.0000000025337395006594398,0,5,8690,244,1
5,2,0.000000001,8,3336,0.0000000010375241994120566,0.0000000015880277542507863,0.0000000025337722984040108,0,5,8401,244,1
5,2,0.0000001,8,3011,0.0000000010321873218183948,0.0000000015798019526221554,0.000000002523411370535434,0,5,7928,244,1
5,2,0.00001,8,2807,0.0000000013594099828029394,0.0000000024505521658793513,0.000000003978474685377899,0,5,8042,240,1
