depth,surface_diff,svd_threshold,expansion_order,runtime,min_rel_err,mean_rel_err,max_rel_err,n_iter,n_oversamples,setup_time,cutoff_rank,rsvd
4,0,0,10,3448,0.0000000000005735382543405832,0.000000000014330821949004753,0.0000000000935988912261248,0,0,17400,487,0
4,0,0,11,5503,0.00000000000017770192614706085,0.0000000000011558258302657132,0.0000000000060381361818194395,0,0,31772,601,0
4,0,0.00000000001,10,2711,0.0000000000005739577118644791,0.000000000014330923281539337,0.00000000009359848173140221,0,0,15892,487,0
4,0,0.00000000001,11,3314,0.00000000000017827562082388742,0.0000000000011554235297831422,0.000000000006038409178301122,0,0,29882,596,0
4,0,0.000000001,10,2670,0.0000000000005524255589711585,0.000000000014339201536539705,0.00000000009362455289540746,0,0,15405,469,0
4,0,0.000000001,11,2987,0.0000000000001695267770022822,0.0000000000011517325707544794,0.000000000006052468497107776,0,0,27795,547,0
4,0,0.0000001,10,2464,0.000000000000014914316609464298,0.000000000013692688765632256,0.00000000009464378525994906,0,0,13550,400,0
4,0,0.0000001,11,2668,0.000000000000008770121551244438,0.000000000002403338417049843,0.000000000009402905618994228,0,0,24197,427,0
4,0,0.00001,10,2262,0.00000000000060927316828177,0.0000000012269990659221718,0.000000004060492358858488,0,0,12578,256,0
4,0,0.00001,11,2477,0.00000000001107770661681701,0.0000000010512845298741451,0.000000004174297858925049,0,0,20767,268,0
4,1,0,10,6039,0.00000000000007275356236753085,0.0000000000032837291028374566,0.000000000018586964277857182,0,0,24801,487,0
4,1,0,11,5500,0.0000000000000067165513250550534,0.0000000000003384677599871012,0.0000000000025088901135922204,0,0,41630,601,0
4,1,0.00000000001,10,2831,0.00000000000007398204653508756,0.000000000003284592043336177,0.000000000018588024779869986,0,0,24800,487,0
4,1,0.00000000001,11,3499,0.0000000000000067165513250550534,0.0000000000003381179505953922,0.0000000000025091686934404993,0,0,41471,601,0
4,1,0.000000001,10,2736,0.000000000000054326299854179754,0.000000000003285225958382959,0.00000000001865968441587786,0,0,24866,487,0
4,1,0.000000001,11,3206,0.000000000000013815460582966319,0.0000000000003400283924509711,0.0000000000025088901135922204,0,0,40928,601,0
4,1,0.0000001,10,4069,0.000000000000039537871067513183,0.000000000004484864535301873,0.000000000026269543859108325,0,0,22534,416,0
4,1,0.0000001,11,2745,0.000000000000011016193500413602,0.0000000000028590105787851194,0.000000000014123614306530246,0,0,33783,440,0
4,1,0.00001,10,2148,0.0000000000007403274360420709,0.0000000014740142539952692,0.0000000054773560615630025,0,0,19808,268,0
4,1,0.00001,11,2421,0.000000000003884857155882125,0.000000001074989984794066,0.000000003841921986737454,0,0,30607,271,0
4,2,0,10,3950,0.000000000000002543840409269322,0.0000000000009048279022174801,0.000000000010904536196775542,0,0,28446,487,0
4,2,0,11,5591,0.0000000000000008795461120411572,0.00000000000020630977917522027,0.0000000000021148389182020695,0,0,52684,601,0
4,2,0.00000000001,10,2550,0.0000000000000011305957374530305,0.000000000000904771478626033,0.000000000010905748199075906,0,0,28615,487,0
4,2,0.00000000001,11,3108,0.0000000000000005863640746941047,0.00000000000020614251617382652,0.0000000000021148389182020695,0,0,51113,601,0
4,2,0.000000001,10,2604,0,0.0000000000009099809931122216,0.000000000010974983830484158,0,0,27425,487,0
4,2,0.000000001,11,3675,0.000000000000003715150838657044,0.00000000000020272557840587225,0.0000000000021241713431194008,0,0,52174,601,0
4,2,0.0000001,10,2437,0.000000000000003934258291175459,0.0000000000030205816601028328,0.000000000023094703833394004,0,0,30145,434,0
4,2,0.0000001,11,2926,0.00000000000002379794143235924,0.000000000002883733245899689,0.000000000013534278187982013,0,0,50869,450,0
4,2,0.00001,10,2449,0.000000000010475266656740642,0.0000000010786970116713916,0.0000000042891038668560975,0,0,27204,268,0
4,2,0.00001,11,3026,0.0000000000012835903769155968,0.0000000008838482353544903,0.0000000029920118939097104,0,0,43486,274,0
