depth,surface_diff,svd_threshold,expansion_order,runtime,min_rel_err,mean_rel_err,max_rel_err,rel_l2_err,n_iter,n_oversamples,setup_time,cutoff_rank,rsvd
4,0,0,2,647,0.034881134,0.040230382,0.05391247,0.03865642,0,10,448,4,1
4,0,0,3,576,0.000014387856,0.0006601412,0.0009646331,0.00068831316,0,10,447,13,1
4,0,0,4,572,0.0000003046671,0.00003882185,0.0001387496,0.000046336452,0,10,480,28,1
4,0,0.0000001,2,558,0.034881216,0.040230483,0.053912647,0.038656503,0,10,445,4,1
4,0,0.0000001,3,573,0.000014306568,0.00066009694,0.000964559,0.00068827043,0,10,495,13,1
4,0,0.0000001,4,595,0.0000004496232,0.000038576087,0.00013867444,0.000046125086,0,10,548,28,1
4,0,0.00001,2,566,0.034881134,0.040230382,0.053912375,0.038656417,0,10,452,4,1
4,0,0.00001,3,569,0.000014387856,0.00066012715,0.000964559,0.0006882984,0,10,465,13,1
4,0,0.00001,4,685,0.00000053316757,0.00003867426,0.00013867444,0.000046203168,0,10,492,28,1
4,0,0.001,2,594,0.034881216,0.040230487,0.053912647,0.038656507,0,10,452,4,1
4,0,0.001,3,567,0.000014225279,0.00065997196,0.0009643366,0.00068815,0,10,461,13,1
4,0,0.001,4,573,0.00000029974902,0.00003793317,0.00013777263,0.000045554498,0,10,495,28,1
4,0,0.1,2,558,0.037083715,0.043111715,0.058031328,0.04131236,0,10,451,4,1
4,0,0.1,3,573,0.001219966,0.001569448,0.0017961654,0.0015702905,0,10,459,13,1
4,0,0.1,4,602,0.00006776024,0.0002059098,0.00028253402,0.00020878908,0,10,492,26,1
4,1,0,2,628,0.033270516,0.03529313,0.037001815,0.036553968,0,10,467,7,1
4,1,0,3,677,0.00000039803177,0.000031256302,0.000093265815,0.000039295504,0,10,490,25,1
4,1,0,4,581,0,0.000013543879,0.0000592073,0.000017671453,0,10,562,49,1
4,1,0.0000001,2,611,0.03327017,0.035292827,0.037001446,0.03655363,0,10,456,7,1
4,1,0.0000001,3,584,0.00000031842546,0.000031217332,0.000093191324,0.000039243445,0,10,484,25,1
4,1,0.0000001,4,626,0.00000007847528,0.000013539163,0.00005943327,0.000017679913,0,10,559,49,1
4,1,0.00001,2,597,0.033270236,0.035292853,0.03700152,0.03655367,0,10,455,7,1
4,1,0.00001,3,654,0.00000039803177,0.000031248113,0.000093265815,0.000039286882,0,10,480,25,1
4,1,0.00001,4,603,0,0.0000135430955,0.00005943327,0.000017679924,0,10,563,49,1
4,1,0.001,2,585,0.03326982,0.035292305,0.037000634,0.036553074,0,10,465,7,1
4,1,0.001,3,577,0.000000078162444,0.000030378651,0.00009058429,0.000038211965,0,10,489,25,1
4,1,0.001,4,582,0,0.000013517056,0.000058303423,0.000017587889,0,10,552,49,1
4,1,0.1,2,584,0.03216611,0.033970878,0.03543887,0.035140023,0,10,458,7,1
4,1,0.1,3,574,0.00026004214,0.00046897968,0.00063506607,0.00047370538,0,10,530,25,1
4,1,0.1,4,578,0.00001617419,0.00010144552,0.000154061,0.000104137594,0,10,543,30,1
4,2,0,2,563,0.0042551598,0.005702787,0.007296218,0.0057493984,0,10,465,7,1
4,2,0,3,573,0.000010567312,0.000086430664,0.00017518975,0.00009000245,0,10,504,25,1
4,2,0,4,593,0.0000005480553,0.000013144963,0.000048408892,0.000016265321,0,10,627,55,1
4,2,0.0000001,2,568,0.0042550857,0.0057027237,0.0072959936,0.005749334,0,10,468,7,1
4,2,0.0000001,3,578,0.00001024216,0.00008614432,0.00017488515,0.000089725734,0,10,510,25,1
4,2,0.0000001,4,592,0.0000007046426,0.000013202044,0.00004825856,0.00001631267,0,10,638,55,1
4,2,0.00001,2,563,0.0042551598,0.005702795,0.007296218,0.0057494068,0,10,496,7,1
4,2,0.00001,3,584,0.000010160873,0.000086112224,0.0001749613,0.00008969546,0,10,582,25,1
4,2,0.00001,4,653,0.0000007046426,0.000013181771,0.000048333728,0.000016299404,0,10,691,55,1
4,2,0.001,2,563,0.0042551598,0.0057026115,0.0072960686,0.005749219,0,10,511,7,1
4,2,0.001,3,585,0.000012843378,0.000088038745,0.000176332,0.00009152433,0,10,563,25,1
4,2,0.001,4,603,0.0000007046426,0.000013257128,0.00004810823,0.000016366928,0,10,686,55,1
4,2,0.1,2,595,0.0031125196,0.004321052,0.006032712,0.0043590325,0,10,499,7,1
4,2,0.1,3,584,0.00028712102,0.00040302056,0.00047293815,0.00040393963,0,10,561,25,1
4,2,0.1,4,586,0.000001905322,0.000032918342,0.000075357944,0.00003545191,0,10,682,33,1
