depth,surface_diff,svd_threshold,expansion_order,runtime,min_rel_err,mean_rel_err,max_rel_err,n_iter,n_oversamples,setup_time,cutoff_rank,rsvd
4,0,0,8,2898,0.000000017501157381470922,0.00000003227333594598436,0.000000059158689244241346,0,10,1999,148,1
4,0,0,9,3142,0.000000000010903158497748516,0.0000000015528924721646248,0.000000005452918148457757,0,10,3559,193,1
4,0,0.00000000001,8,2971,0.00000001750115848243771,0.0000000322733356775348,0.00000005915868887708035,0,10,1882,148,1
4,0,0.00000000001,9,3020,0.00000000001090535982189502,0.0000000015528917988516977,0.000000005452913198007693,0,10,3510,193,1
4,0,0.000000001,8,2816,0.00000001750133206820142,0.00000003227336939830657,0.00000005915840799891902,0,10,1879,148,1
4,0,0.000000001,9,3111,0.000000000010933243261084056,0.0000000015528844582295346,0.00000000545303585915927,0,10,3394,193,1
4,0,0.0000001,8,3074,0.00000001746990754013465,0.00000003226843461239826,0.00000005921929430675011,0,10,1912,148,1
4,0,0.0000001,9,2979,0.00000000000012640180195279084,0.0000000015529241813241177,0.000000005428700913447053,0,10,3541,193,1
4,0,0.00001,8,2940,0.000000016320766113080377,0.000000029803459677460217,0.00000005258028051990749,0,10,1859,148,1
4,0,0.00001,9,3031,0.00000000043043239964130587,0.000000005264845215022682,0.000000013306512126608145,0,10,3508,193,1
4,1,0,8,3102,0.000000000007255916616371864,0.0000000023503840160919083,0.00000000790913926013528,0,10,4142,193,1
4,1,0,9,3467,0.00000000010772818943556015,0.000000001515931807497511,0.0000000033259710140490946,0,10,7913,244,1
4,1,0.00000000001,8,3135,0.0000000000072546284422788115,0.000000002350384224413552,0.00000000790914036043895,0,10,4225,193,1
4,1,0.00000000001,9,3259,0.00000000010772910869336134,0.0000000015159313265793595,0.000000003325974498344078,0,10,8267,244,1
4,1,0.000000001,8,3124,0.000000000007241378651607414,0.000000002350353854576907,0.000000007909036198358306,0,10,4256,193,1
4,1,0.000000001,9,3162,0.00000000010790468693338758,0.0000000015159600269450215,0.00000000332575847205513,0,10,8277,244,1
4,1,0.0000001,8,3013,0.000000000009350811660279558,0.000000002354376746891873,0.000000007966510927260795,0,10,4078,193,1
4,1,0.0000001,9,3375,0.0000000000645037683641863,0.0000000015205497299390892,0.0000000034038160322500858,0,10,8123,244,1
4,1,0.00001,8,3035,0.0000000000032104091404690575,0.0000000032127049516008122,0.000000010524673332773041,0,10,4232,193,1
4,1,0.00001,9,3002,0.0000000012641018392355672,0.0000000032541114593556142,0.000000008242287506883824,0,10,8293,231,1
4,2,0,8,3581,0.000000000002443961030080538,0.000000002735135426877,0.000000006061257592311203,0,10,6622,244,1
4,2,0,9,3273,0.0000000000016514218332454659,0.000000000257166993187376,0.0000000005053326041923531,0,10,12146,301,1
4,2,0.00000000001,8,3035,0.000000000002441390179196083,0.000000002735138360134254,0.000000006061264017629301,0,10,6441,244,1
4,2,0.00000000001,9,3193,0.0000000000016499530867567564,0.0000000002571694914744477,0.0000000005053366459493048,0,10,13024,301,1
4,2,0.000000001,8,2974,0.0000000000024331267299246205,0.000000002735116534377248,0.000000006061126515821995,0,10,6589,244,1
4,2,0.000000001,9,3485,0.0000000000014856370733323543,0.00000000025717073592906995,0.0000000005052067585781735,0,10,12700,301,1
4,2,0.0000001,8,3224,0.00000000002685553426504824,0.000000002744036121721721,0.000000006132664906041538,0,10,6333,244,1
4,2,0.0000001,9,3138,0.0000000000032868348251042627,0.0000000002483112719437884,0.0000000005059849805076117,0,10,12541,301,1
4,2,0.00001,8,2982,0.0000000000018006847760867022,0.0000000020590847012977775,0.000000006367932986986632,0,10,6549,230,1
4,2,0.00001,9,3054,0.0000000003034109935866627,0.000000002423896322448889,0.000000006313410371270273,0,10,11774,237,1
