
rank, runtime, p2m, m2m, l2l, m2l, p2p, source_tree, target_tree, source_domain, target_domain, layout, ghost_exchange_v, ghost_exchange_u, gather_global_fmm, scatter_global_fmm, source_to_target_data, source_data, target_data, global_fmm, ghost_fmm_v, ghost_fmm_u expansion_order, n_points, local_depth, global_depth, block_size, n_threads, n_samples
5, 2360, 14, 3, 8, 1631, 263, 12102, 12083, 15, 14, 0, 380, 67, 0, 47, 371, 0, 0, 0, 0, 0 3, 1000000, 5, 1. 256. 8, 5000,
1, 2036, 14, 3, 7, 1647, 261, 12101, 12083, 16, 14, 0, 80, 406, 0, 8, 369, 0, 0, 0, 0, 0 3, 1000000, 5, 1. 256. 8, 5000,
7, 4218, 33, 6, 16, 3231, 520, 12102, 12083, 16, 14, 0, 353, 76, 0, 35, 369, 0, 0, 0, 0, 0 3, 1000000, 5, 1. 256. 8, 5000,
0, 481, 11, 4, 0, 0, 0, 12077, 12131, 16, 14, 0, 398, 40, 65, 0, 374, 1, 0, 0, 0, 0 3, 1000000, 5, 1. 256. 16, 5000,
6, 895, 0, 0, 5, 654, 129, 12077, 12131, 16, 15, 0, 97, 420, 0, 0, 371, 0, 0, 0, 0, 0 3, 1000000, 5, 1. 256. 16, 5000,
1, 1480, 9, 3, 6, 1227, 131, 12077, 12131, 16, 14, 0, 87, 410, 0, 5, 369, 0, 0, 0, 0, 0 3, 1000000, 5, 1. 256. 16, 5000,
5, 1486, 16, 3, 8, 1233, 131, 12077, 12131, 16, 15, 0, 81, 408, 0, 5, 370, 0, 0, 0, 0, 0 3, 1000000, 5, 1. 256. 16, 5000,
3, 1486, 14, 3, 6, 1236, 131, 12077, 12131, 17, 14, 0, 81, 411, 0, 5, 369, 0, 0, 0, 0, 0 3, 1000000, 5, 1. 256. 16, 5000,
4, 1477, 13, 3, 8, 1235, 131, 12077, 12131, 15, 15, 0, 77, 419, 1, 0, 370, 0, 0, 0, 0, 0 3, 1000000, 5, 1. 256. 16, 5000,
2, 1483, 15, 3, 7, 1241, 131, 12077, 12131, 16, 15, 0, 76, 420, 0, 0, 369, 0, 0, 0, 0, 0 3, 1000000, 5, 1. 256. 16, 5000,
7, 3144, 30, 7, 16, 2427, 261, 12077, 12131, 16, 15, 0, 357, 82, 0, 32, 370, 0, 0, 0, 0, 0 3, 1000000, 5, 1. 256. 16, 5000,

