depth,surface_diff,svd_threshold,expansion_order,runtime,min_rel_err,mean_rel_err,max_rel_err,n_iter,n_oversamples,setup_time,cutoff_rank,rsvd
5,0,0,9,1967,0.0000000021644175954486454,0.00000000222603295577745,0.000000002257782360717269,0,0,9309,385,0
5,0,0.00000000001,9,1795,0.0000000021644190625837063,0.0000000022260343006304962,0.0000000022577832776858263,0,0,9343,385,0
5,0,0.000000001,9,1581,0.0000000021647515520669362,0.000000002226322406840691,0.000000002258078174773828,0,0,9333,382,0
5,0,0.0000001,9,1470,0.0000000023004448565421974,0.0000000023627911813028336,0.0000000023960003324147297,0,0,8758,340,0
5,0,0.00001,9,1265,0.000000008991558879337624,0.000000009137077274108598,0.00000000929519746407591,0,0,7817,231,0
5,1,0,9,2199,0.000000001643409325834092,0.0000000017292212803621782,0.0000000017958428699126663,0,0,13264,385,0
5,1,0.00000000001,9,1668,0.0000000016434085922665606,0.0000000017292209135544092,0.0000000017958441536002957,0,0,13442,385,0
5,1,0.000000001,9,1550,0.000000001643348806512757,0.0000000017291328868253756,0.0000000017957284383297158,0,0,13373,385,0
5,1,0.0000001,9,1395,0.0000000017108863518072682,0.0000000017977366921512986,0.000000001865293671561486,0,0,13512,377,0
5,1,0.00001,9,1206,0.00000000869151801565034,0.000000008785343651444995,0.000000008907284658920282,0,0,11455,233,0
5,2,0,9,1942,0.0000000003405442394656665,0.0000000003586043124589389,0.00000000037151185459454484,0,0,17394,385,0
5,2,0.00000000001,9,1654,0.0000000003405506581815824,0.0000000003586110978812671,0.0000000003715188231845521,0,0,17370,385,0
5,2,0.000000001,9,1505,0.00000000034039972666161746,0.00000000035844812562553234,0.0000000003713429579788434,0,0,17584,385,0
5,2,0.0000001,9,1445,0.0000000003802053017164579,0.00000000039808693195639707,0.0000000004105150528634647,0,0,17782,385,0
5,2,0.00001,9,1246,0.0000000053621331386856695,0.000000005489949582373918,0.000000005638085222016858,0,0,15689,239,0
