depth,surface_diff,svd_threshold,expansion_order,runtime,min_rel_err,mean_rel_err,max_rel_err,n_iter,n_oversamples,setup_time,cutoff_rank,rsvd
4,0,0,8,3265,0.00000000003814509517948264,0.000000006910811663271371,0.00000001763441356876439,0,0,4509,295,0
4,0,0,9,3264,0.0000000000005167631939389341,0.00000000022748299282889515,0.0000000014465345945477362,0,0,9343,385,0
4,0,0.00000000001,8,3079,0.000000000038142710182261064,0.000000006910802718937641,0.000000017634397246468752,0,0,4481,295,0
4,0,0.00000000001,9,3159,0.000000000000516396435107182,0.00000000022748301980359143,0.0000000014465362450032607,0,0,8989,385,0
4,0,0.000000001,8,3543,0.00000000003838377836296565,0.000000006911332048825777,0.0000000176354042770907,0,0,4483,295,0
4,0,0.000000001,9,3194,0.0000000000006453121644680181,0.00000000022777423879406545,0.0000000014469066805765325,0,0,9399,382,0
4,0,0.0000001,8,2930,0.000000000012679012153392328,0.000000006865893345669561,0.000000017610034111166302,0,0,4391,284,0
4,0,0.0000001,9,3242,0.0000000000004923333381453986,0.0000000002466538938994313,0.0000000015789511914109566,0,0,8499,340,0
4,0,0.00001,8,3026,0.000000000008393079750041317,0.000000004883237778758019,0.000000014013130338734874,0,0,3827,211,0
4,0,0.00001,9,2979,0.0000000016697896983994276,0.000000004768193201082115,0.000000011074312273128552,0,0,8059,231,0
4,1,0,8,3317,0.0000000000033788278409530114,0.000000002119849571365003,0.000000006270849130110418,0,0,7628,295,0
4,1,0,9,3574,0.00000000000008473429813746376,0.00000000014410978812154878,0.0000000013232948971357887,0,0,13536,385,0
4,1,0.00000000001,8,3222,0.0000000000033808481217732866,0.000000002119850150476345,0.00000000627085390002024,0,0,7912,295,0
4,1,0.00000000001,9,3321,0.00000000000008803563442853407,0.00000000014410794537765689,0.0000000013232941635999998,0,0,13493,385,0
4,1,0.000000001,8,3042,0.0000000000035547759342097647,0.0000000021197533153104974,0.00000000627066585549839,0,0,7608,295,0
4,1,0.000000001,9,3462,0.0000000000000031179287193436306,0.00000000014410677568939382,0.0000000013232004544029758,0,0,13502,385,0
4,1,0.0000001,8,3481,0.00000000001546752681480723,0.0000000021212422792065293,0.000000006313005226204118,0,0,7617,295,0
4,1,0.0000001,9,3464,0.0000000000003987747866536092,0.00000000015623955881836872,0.0000000013940735820118037,0,0,15160,377,0
4,1,0.00001,8,3048,0.000000000024770293007653256,0.0000000018261298152310637,0.000000007055803433264494,0,0,7224,226,0
4,1,0.00001,9,3186,0.0000000020355303717704925,0.000000004919232115532647,0.000000010574315195378572,0,0,11732,233,0
4,2,0,8,3385,0.000000000004307145673471675,0.0000000015397426792343515,0.000000004069132868238241,0,0,9712,295,0
4,2,0,9,3661,0.00000000000016612583392569927,0.0000000000826688943555976,0.00000000034014146298840236,0,0,18894,385,0
4,2,0.00000000001,8,3144,0.000000000004303477832482615,0.0000000015397396945395992,0.0000000040691304832833186,0,0,9858,295,0
4,2,0.00000000001,9,3234,0.00000000000016172514958329735,0.00000000008267103034577148,0.00000000034014513066735373,0,0,19288,385,0
4,2,0.000000001,8,2956,0.000000000004360329367813042,0.000000001539731356427776,0.000000004069047193319128,0,0,8909,295,0
4,2,0.000000001,9,3052,0.00000000000013128708288168302,0.00000000008259986035465433,0.00000000033999732320561223,0,0,17464,385,0
4,2,0.0000001,8,2928,0.0000000000026789583297302703,0.0000000015483735423962347,0.0000000041310178620026345,0,0,8661,295,0
4,2,0.0000001,9,2983,0.000000000000943374373123522,0.0000000000837160040404152,0.0000000003793210766173179,0,0,16866,385,0
4,2,0.00001,8,2889,0.0000000007464332994389407,0.0000000035117223972811122,0.000000008403709395689746,0,0,8001,231,0
4,2,0.00001,9,2932,0.00000000025014076680500686,0.000000002330337934999521,0.000000006582555292647047,0,0,15424,239,0
