depth,surface_diff,svd_threshold,expansion_order,runtime,min_rel_err,mean_rel_err,max_rel_err,n_iter,n_oversamples,setup_time,cutoff_rank,rsvd
5,0,0,10,1687,0.000000001206710338917183,0.0000000012912012035450207,0.0000000014006819462887692,0,5,5928,244,1
5,0,0.00000000001,10,1446,0.000000001206714923714258,0.000000001291205604917021,0.0000000014006870813126983,0,5,5882,244,1
5,0,0.000000001,10,1376,0.0000000012064869676036972,0.0000000012909736169062282,0.0000000014004600398975414,0,5,5857,244,1
5,0,0.0000001,10,1500,0.0000000012434796778884512,0.0000000013279569364414624,0.0000000014377735078842329,0,5,5884,244,1
5,0,0.00001,10,1500,0.0000000031501176235123748,0.000000003445341007551266,0.000000003747347006488,0,5,5795,232,1
5,1,0,10,2281,0.00000000022671693220582263,0.00000000022826634798275095,0.0000000002310139070477665,0,5,12374,301,1
5,1,0.00000000001,10,1779,0.000000000226715648462638,0.00000000022826500312257831,0.00000000023101243989806764,0,5,12301,301,1
5,1,0.000000001,10,1616,0.00000000022687776688766885,0.00000000022843995686531244,0.00000000023118813107450552,0,5,12403,301,1
5,1,0.0000001,10,1535,0.00000000017730330278859572,0.00000000017857607363966972,0.0000000001808799346907143,0,5,13520,301,1
5,1,0.00001,10,1394,0.000000004902511444119962,0.000000005004799828248872,0.00000000511580883366918,0,5,12797,239,1
5,2,0,10,2272,0.00000000008544313055487684,0.0000000000906859438071491,0.0000000000950404595051926,0,5,20371,364,1
5,2,0.00000000001,10,1595,0.00000000008544478109828757,0.00000000009068777770766308,0.00000000009504266020779426,0,5,20509,364,1
5,2,0.000000001,10,1518,0.00000000008566613730903788,0.0000000000909087010750795,0.0000000000952443912796121,0,5,19878,364,1
5,2,0.0000001,10,1476,0.00000000004234560816542348,0.00000000004773236766372097,0.00000000005184745293637941,0,5,19935,364,1
5,2,0.00001,10,1285,0.000000005587756874293485,0.00000000577323295932575,0.00000000596798084440809,0,5,18546,243,1
