depth,expansion_order,block_size,runtime,min_rel_err,mean_rel_err,max_rel_err,rel_l2_err,setup_time
5,6,32,1173,0.00000007363947317807973,0.00000027384696535735265,0.0000004085263879221838,0.00000028466801173195193,1508
