depth,expansion_order,block_size,runtime,min_rel_err,mean_rel_err,max_rel_err,rel_l2_err,setup_time
4,6,16,1369,0.000000016686702299490217,0.0000001806345983488817,0.0000007584427734354027,0.000000211894886813628,1099
