depth,expansion_order,block_size,runtime,min_rel_err,mean_rel_err,max_rel_err,rel_l2_err,setup_time
4,8,64,1528,0.00000000002776493525828481,0.0000000014979825499069186,0.000000006541376024334807,0.0000000016842635718787517,1551
