depth,surface_diff,svd_threshold,expansion_order,runtime,min_rel_err,mean_rel_err,max_rel_err,n_iter,n_oversamples,setup_time,cutoff_rank,rsvd
4,0,0,8,4092,0.000000017621806099692828,0.0000000455726375923384,0.0000000813259852366022,0,20,1962,148,1
4,0,0,9,4238,0.000000000018014238555901766,0.000000002845732398332502,0.000000005767098458586327,0,20,3639,193,1
4,0,0.00000000001,8,4181,0.000000017621806856889028,0.00000004557263743589466,0.00000008132598326157858,0,20,1908,148,1
4,0,0.00000000001,9,4352,0.00000000001801363096743495,0.000000002845731797508245,0.000000005767096481903892,0,20,3610,193,1
4,0,0.000000001,8,4206,0.000000017621872127201266,0.00000004557278148783049,0.00000008132620978159494,0,20,1906,148,1
4,0,0.000000001,9,4457,0.00000000001789758157027265,0.000000002845629151701958,0.000000005766973927592896,0,20,3621,193,1
4,0,0.0000001,8,4268,0.000000017616516327055918,0.00000004556882747362668,0.00000008132611938628325,0,20,1927,148,1
4,0,0.0000001,9,4383,0.000000000011709444932805857,0.0000000028371470838560043,0.000000005753980889839722,0,20,3633,193,1
4,0,0.00001,8,4301,0.00000001595263402085417,0.000000046938566090703995,0.00000008131099997279707,0,20,1900,148,1
4,0,0.00001,9,4459,0.000000000011367793106856472,0.000000001663768052418014,0.000000004614425577410505,0,20,3599,193,1
4,1,0,8,4484,0.000000000026007814385253574,0.0000000029059780123373886,0.000000005879274384151875,0,20,4487,193,1
4,1,0,9,4847,0.0000000000031305929292955566,0.00000000034614236394933343,0.0000000011011773139184256,0,20,7755,244,1
4,1,0.00000000001,8,4668,0.000000000026008421977036868,0.0000000029059756499307002,0.0000000058792710407059116,0,20,4426,193,1
4,1,0.00000000001,9,4485,0.000000000003129227249669569,0.00000000034614234308006666,0.000000001101178833666606,0,20,8308,244,1
4,1,0.000000001,8,4324,0.000000000026174294533876005,0.000000002905818568129576,0.000000005879014659190363,0,20,4401,193,1
4,1,0.000000001,9,4481,0.000000000003188558442309696,0.0000000003461430071603477,0.000000001101307100413014,0,20,8664,244,1
4,1,0.0000001,8,4467,0.000000000023196335306016898,0.000000002902281498437422,0.00000000584509160050921,0,20,4379,193,1
4,1,0.0000001,9,4493,0.0000000000008028678778956053,0.0000000003485223750428848,0.0000000011030548108202316,0,20,8311,244,1
4,1,0.00001,8,4351,0.0000000000043650540607473685,0.000000001444913773886894,0.0000000047174724787804435,0,20,4885,193,1
4,1,0.00001,9,4292,0.00000000008523194255960753,0.0000000018647763290202143,0.000000003147351778435065,0,20,8087,231,1
4,2,0,8,4364,0.0000000000050473813007608505,0.0000000007313257819080654,0.000000002629876320123342,0,20,7085,244,1
4,2,0,9,4429,0.00000000000028565116724550823,0.0000000002138940129289065,0.0000000005383071162800986,0,20,12165,301,1
4,2,0.00000000001,8,4300,0.000000000005046318630251181,0.000000000731326296578156,0.0000000026298773803194666,0,20,6796,244,1
4,2,0.00000000001,9,4344,0.0000000000002880822410092991,0.00000000021389661694855235,0.0000000005383092439275533,0,20,12716,301,1
4,2,0.000000001,8,4294,0.000000000005097326814715337,0.0000000007312493006146048,0.000000002629627628403754,0,20,6527,244,1
4,2,0.000000001,9,4448,0.000000000000192662595780499,0.00000000021379498875056645,0.0000000005382540770685502,0,20,12642,301,1
4,2,0.0000001,8,4263,0.0000000000016713510268582392,0.0000000007288291646339317,0.000000002633368909071982,0,20,6680,244,1
4,2,0.0000001,9,4324,0.0000000000029534507387783916,0.00000000021336471123222608,0.0000000005310136927802746,0,20,12005,301,1
4,2,0.00001,8,4247,0.000000000017224580959957687,0.0000000012089407149651415,0.0000000026187105031261568,0,20,6580,231,1
4,2,0.00001,9,4377,0.000000000008566906271019099,0.0000000011319857042189857,0.000000004438695217475722,0,20,11842,238,1
