depth,surface_diff,svd_threshold,expansion_order,runtime,min_rel_err,mean_rel_err,max_rel_err,n_iter,n_oversamples,setup_time,cutoff_rank,rsvd
4,0,0,10,4449,0.0000000000015038373523203544,0.0000000005731958701513781,0.0000000010677634498282402,0,10,5709,244,1
4,0,0,11,4652,0.00000000007697228405271636,0.00000000023681117279364176,0.00000000039200567000625444,0,10,9816,301,1
4,0,0.00000000001,10,4434,0.0000000000015045962528816777,0.0000000005731959064625084,0.000000001067763297990339,0,10,5629,244,1
4,0,0.00000000001,11,4731,0.00000000007697304400110071,0.0000000002368121900870836,0.0000000003920061259307091,0,10,9615,301,1
4,0,0.000000001,10,4375,0.0000000000014358398620257892,0.0000000005731343622754203,0.000000001067646382806258,0,10,5747,244,1
4,0,0.000000001,11,4572,0.00000000007689552926589717,0.0000000002367201060619946,0.0000000003919395609603223,0,10,9573,301,1
4,0,0.0000001,10,4408,0.0000000000003673708742457722,0.0000000005779888505901956,0.0000000010752589278309836,0,10,5721,244,1
4,0,0.0000001,11,4770,0.00000000008323121894617083,0.0000000002451413256504259,0.00000000040655573910383965,0,10,10444,301,1
4,0,0.00001,10,4506,0.000000000013149009153146523,0.000000001180061104882172,0.0000000034772780562336186,0,10,5595,233,1
4,0,0.00001,11,4672,0.000000000003991918856103983,0.0000000007437528784536268,0.0000000020832195758746894,0,10,10050,243,1
4,1,0,10,4965,0.0000000000865661764359926,0.00000000025530881933000923,0.00000000043286744333300397,0,10,12515,301,1
4,1,0,11,5150,0.00000000001173491233703147,0.000000000030453514886394106,0.00000000006479985381441476,0,10,23835,364,1
4,1,0.00000000001,10,4674,0.00000000008656541648760826,0.00000000025530800859374963,0.0000000004328663795092764,0,10,12432,301,1
4,1,0.00000000001,11,4822,0.00000000001173369812413266,0.00000000003045272303517157,0.00000000006479970213362438,0,10,23388,364,1
4,1,0.000000001,10,4626,0.00000000008645400805446492,0.0000000002552150530166436,0.0000000004328183554667181,0,10,12582,301,1
4,1,0.000000001,11,4843,0.000000000011883956970360516,0.00000000003056928890081778,0.00000000006480046053757626,0,10,23265,364,1
4,1,0.0000001,10,5035,0.00000000009513626635572879,0.0000000002631152927104452,0.0000000004415637463812477,0,10,12419,301,1
4,1,0.0000001,11,4974,0.00000000000006028648580695281,0.00000000002299390321726678,0.000000000058760683145584,0,10,23241,364,1
4,1,0.00001,10,4624,0.000000000000678870507629157,0.0000000005997418375349713,0.0000000019081430803488474,0,10,11768,239,1
4,1,0.00001,11,5178,0.0000000000010961527311059146,0.0000000007723611978337221,0.000000002096036690343902,0,10,21805,243,1
4,2,0,10,5524,0.0000000000008749358023571314,0.00000000002103929995569419,0.0000000000700113024102209,0,10,19489,364,1
4,2,0,11,6169,0.0000000000000039496051917898126,0.000000000004845127828018249,0.000000000019999710467217766,0,10,31310,433,1
4,2,0.00000000001,10,4789,0.000000000000874024885332294,0.000000000021040440096743595,0.00000000007001145409101128,0,10,19475,364,1
4,2,0.00000000001,11,5082,0.0000000000000031900657318302304,0.000000000004844726403507229,0.000000000019998648259057817,0,10,31330,433,1
4,2,0.000000001,10,4747,0.0000000000007068716112745945,0.000000000021145787816691417,0.00000000007003344780561619,0,10,19643,364,1
4,2,0.000000001,11,4701,0.000000000000009874012979474589,0.000000000004915123376885597,0.00000000002013992194433126,0,10,31261,433,1
4,2,0.0000001,10,4532,0.00000000000000030337107337904515,0.000000000017734542753300942,0.00000000006251918145030874,0,10,19478,364,1
4,2,0.0000001,11,4907,0.000000000000059946153555585,0.000000000004978390635576353,0.00000000001495967805739677,0,10,30382,416,1
4,2,0.00001,10,4357,0.000000000006976936680706119,0.0000000007032041367135056,0.000000001914385782009791,0,10,17958,243,1
4,2,0.00001,11,4550,0.000000000017060335886384007,0.00000000094296344594709,0.000000002247427012888875,0,10,26861,243,1
