depth,surface_diff,svd_threshold,expansion_order,runtime,min_rel_err,mean_rel_err,max_rel_err,n_iter,n_oversamples,setup_time,cutoff_rank,rsvd
5,0,0,10,1631,0.000000000027460073567177155,0.00000000017246058895430697,0.00000000033012637333515246,0,10,5842,244,1
5,0,0.00000000001,10,1534,0.000000000027459770092326844,0.00000000017245998120298663,0.0000000003301250049047948,0,10,5778,244,1
5,0,0.000000001,10,1562,0.00000000002752835540849742,0.00000000017251717026173463,0.00000000033020163700482416,0,10,5862,244,1
5,0,0.0000001,10,1465,0.00000000002362096497331648,0.00000000017023958626866256,0.00000000032719397912649793,0,10,5769,244,1
5,0,0.00001,10,1475,0.0000000010903103670061469,0.0000000015485725568080672,0.0000000020189518949295406,0,10,5725,233,1
5,1,0,10,2152,0.00000000021593934703825819,0.0000000002577027094267525,0.0000000002866504529168076,0,10,12372,301,1
5,1,0.00000000001,10,1654,0.0000000002159407142092855,0.0000000002577036639904217,0.00000000028665166636312976,0,10,12357,301,1
5,1,0.000000001,10,1638,0.00000000021587235565791867,0.00000000025765026302483386,0.00000000028661283608082047,0,10,12324,301,1
5,1,0.0000001,10,1694,0.0000000002260122074438984,0.00000000026608620966342184,0.00000000029467254655257256,0,10,13428,301,1
5,1,0.00001,10,1490,0.0000000001197042235662496,0.0000000006111439797572832,0.0000000011874489054355144,0,10,13030,239,1
5,2,0,10,2025,0.00000000005156300722882662,0.00000000006408851494948192,0.00000000007258251818038334,0,10,20250,364,1
5,2,0.00000000001,10,1607,0.0000000000515623995972586,0.00000000006408784247922147,0.00000000007258206242036057,0,10,20053,364,1
5,2,0.000000001,10,1565,0.00000000005157956518905545,0.00000000006411394153476731,0.00000000007261791554215151,0,10,19977,364,1
5,2,0.0000001,10,1519,0.000000000043626883226737534,0.00000000005724081364413244,0.00000000006708635614586853,0,10,19976,364,1
5,2,0.00001,10,1424,0.0000000002485021510714682,0.0000000004609440951980632,0.0000000007176912427622148,0,10,18683,243,1
