depth,surface_diff,svd_threshold,expansion_order,runtime,min_rel_err,mean_rel_err,max_rel_err,n_iter,n_oversamples,setup_time,cutoff_rank,rsvd
5,0,0,8,1501,0.000000007675590240906002,0.000000009393312375144872,0.00000001120068840371944,0,0,4901,295,0
5,0,0.00000000001,8,1398,0.000000007675591454026616,0.00000000939331148464601,0.0000000112006868832413,0,0,4654,295,0
5,0,0.000000001,8,1343,0.000000007675761897472952,0.000000009393352527037998,0.000000011200646590570586,0,0,4621,295,0
5,0,0.0000001,8,1586,0.000000007679414603643158,0.000000009390103103584888,0.0000000111964931004352,0,0,4635,284,0
5,0,0.00001,8,1493,0.000000006872154045414158,0.000000007927089757050401,0.00000001005173614950203,0,0,4078,211,0
5,1,0,8,1708,0.0000000007104778625465906,0.0000000012227314840903305,0.000000001883467283927163,0,0,7456,295,0
5,1,0.00000000001,8,1485,0.0000000007104752786259398,0.0000000012227282742412368,0.0000000018834628863648848,0,0,7352,295,0
5,1,0.000000001,8,1475,0.0000000007102036629669443,0.0000000012224123826003618,0.0000000018830558843940092,0,0,7362,295,0
5,1,0.0000001,8,1404,0.0000000007088533364339168,0.0000000012213583202827415,0.000000001882652521785019,0,0,7592,295,0
5,1,0.00001,8,1312,0.000000000007244301500749718,0.0000000011705655075089883,0.0000000024397085002732703,0,0,6862,226,0
5,2,0,8,1608,0.0000000012302591818885697,0.0000000016550701486562044,0.0000000021613669861149816,0,0,8823,295,0
5,2,0.00000000001,8,1493,0.0000000012302616146536422,0.00000000165507246979651,0.0000000021613695639963156,0,0,8910,295,0
5,2,0.000000001,8,1442,0.0000000012301185376578038,0.000000001654905582311926,0.000000002161186534421586,0,0,8972,295,0
5,2,0.0000001,8,1712,0.0000000012234643890570645,0.0000000016461650618922933,0.000000002152018223636321,0,0,8945,295,0
5,2,0.00001,8,1393,0.000000000075660569442699,0.0000000006012819013122372,0.0000000012142365509783025,0,0,8901,231,0
