depth,surface_diff,svd_threshold,expansion_order,runtime,min_rel_err,mean_rel_err,max_rel_err,rel_l2_err,n_iter,n_oversamples,setup_time,cutoff_rank,rsvd
5,0,0.001,9,12141,1.01093e-11,6.5068625e-09,1.70513821e-08,7.6504958e-09,0,20,8129,127,1
5,0,0.1,9,11721,2.232790543e-07,2.495255814e-06,4.0676146593e-06,2.7359249997e-06,0,20,8144,49,1
5,1,0.0,9,15474,9.8331e-12,3.90354e-10,1.6160545e-09,5.158566e-10,0,20,11503,244,1
5,1,1e-07,9,13929,5.6674e-12,3.942605e-10,1.6227491e-09,5.197327e-10,0,20,11356,244,1
5,1,1e-05,9,13960,1.8641845e-09,4.033476e-09,7.2711065e-09,4.167976e-09,0,20,12120,244,1
5,1,0.001,9,12446,1.16342364e-08,2.8281715e-08,3.95078645e-08,2.86650033e-08,0,20,11996,130,1
5,1,0.1,9,11675,1.65751306e-08,2.2487832617e-06,3.8835363268e-06,2.5221378219e-06,0,20,12251,50,1
5,2,0.0,11,22382,3.41e-14,1.4708e-12,5.2426e-12,1.8657e-12,0,5,32298,433,1
5,2,1e-07,11,17517,2.4102e-12,8.8206e-12,1.59546e-11,9.4746e-12,0,5,36644,433,1
5,2,1e-05,11,16235,1.2075138e-09,2.1569951e-09,3.3910126e-09,2.1976766e-09,0,5,31368,274,1
5,2,0.001,11,14305,7.34559286e-08,8.28798075e-08,8.75643563e-08,8.29112079e-08,0,5,31760,144,1
5,2,0.1,11,13643,1.273377675e-07,4.1020845297e-06,5.8572905769e-06,4.288637241e-06,0,5,30677,53,1
5,1,0.0,3,9934,3.85300866872e-05,0.0001169403000454,0.0001718578561832,0.0001184695345019,0,20,4006,25,1
5,1,1e-07,3,9680,3.85300804521e-05,0.0001169403018452,0.0001718578737305,0.0001184695366908,0,20,3920,25,1
5,1,1e-05,3,9752,3.85282262301e-05,0.0001169442157337,0.0001718659582678,0.0001184734851019,0,20,4052,25,1
5,1,0.001,3,9716,3.51268160049e-05,0.0001131411660327,0.000167350291793,0.0001147061301126,0,20,4017,25,1
5,1,0.1,3,9705,0.0004154777316931,0.000493411376707,0.0005628262033069,0.0004935140142305,0,20,4553,25,1
5,1,0.0,10,17167,2.2711e-12,1.531447e-10,3.591069e-10,1.698729e-10,0,10,16196,301,1
5,1,1e-07,10,14987,1.4467e-12,1.596848e-10,3.684017e-10,1.763713e-10,0,10,16362,301,1
5,1,1e-05,10,14912,2.128085e-09,3.9257915e-09,6.4845777e-09,4.0151922e-09,0,10,17443,267,1
5,1,0.001,10,13183,3.9047412e-09,1.76661004e-08,2.93238057e-08,1.81841975e-08,0,10,16816,130,1
5,1,0.1,10,12196,1.05618297e-08,1.4024534558e-06,4.3308706806e-06,1.6214346478e-06,0,10,16307,50,1
6,1,0.0,6,19815,3.099287943e-07,5.344806827e-07,7.696675422e-07,5.568244536e-07,0,5,12414,109,1
6,1,1e-07,6,15333,3.098567999e-07,5.344000611e-07,7.695668433e-07,5.567449404e-07,0,5,13118,109,1
6,1,1e-05,6,14119,2.96298027e-07,5.198954575e-07,7.525368538e-07,5.425955387e-07,0,5,13330,109,1
6,1,0.001,6,14453,7.15488915e-08,2.195775401e-07,4.076838107e-07,2.546475434e-07,0,5,13583,107,1
6,1,0.1,6,8091,5.4409277657e-06,1.24060574497e-05,1.64553371965e-05,1.31485213208e-05,0,5,13776,39,1
5,1,0.0,7,12431,2.415345e-10,1.14612431e-08,2.69406366e-08,1.25835458e-08,0,5,5849,148,1
5,1,1e-07,7,12171,2.47025e-10,1.14706988e-08,2.69459428e-08,1.25923437e-08,0,5,5823,148,1
5,1,1e-05,7,11928,1.6287473e-09,1.4377697e-08,2.93772208e-08,1.52975006e-08,0,5,5831,148,1
5,1,0.001,7,11261,4.063813042e-07,5.688577327e-07,7.556714661e-07,5.717882539e-07,0,5,6434,116,1
5,1,0.1,7,10926,1.33118763e-08,4.2988122899e-06,2.02597638993e-05,5.3792654428e-06,0,5,6943,39,1
6,0,0.0,6,13781,1.1550584193e-06,1.3670718529e-06,1.6048467773e-06,1.3740680761e-06,0,5,11712,76,1
6,0,1e-07,6,11609,1.1549091682e-06,1.3669090973e-06,1.6047101547e-06,1.3739062503e-06,0,5,12316,76,1
6,0,1e-05,6,10750,1.14119949e-06,1.3521142254e-06,1.5914783241e-06,1.3591743691e-06,0,5,13111,76,1
6,0,0.001,6,10866,4.078400145e-07,5.688689059e-07,8.825347764e-07,5.883690576e-07,0,5,13157,76,1
6,0,0.1,6,8048,4.06359757261e-05,4.54968140391e-05,4.83346054665e-05,4.56195092541e-05,0,5,12759,39,1
5,2,0.0,6,12285,1.4586451e-09,1.411747769e-07,4.26840736e-07,1.684669444e-07,0,5,5461,148,1
5,2,1e-07,6,11595,1.4540361e-09,1.411663644e-07,4.268366656e-07,1.684578858e-07,0,5,5415,148,1
5,2,1e-05,6,11587,1.8518935e-09,1.353162909e-07,4.221004422e-07,1.623964054e-07,0,5,5459,148,1
5,2,0.001,6,11522,1.36908218e-08,3.901851046e-07,7.707090754e-07,4.004885038e-07,0,5,6069,115,1
5,2,0.1,6,10682,3.99304699e-08,7.3640993593e-06,1.2782973098e-05,8.265286267e-06,0,5,6197,39,1
6,1,0.0,4,7874,1.93039718834e-05,4.42177393827e-05,6.14915177404e-05,4.64517037605e-05,0,5,10847,49,1
6,1,1e-07,4,7403,1.93039751608e-05,4.42177575443e-05,6.14915653786e-05,4.64517244476e-05,0,5,11061,49,1
6,1,1e-05,4,6514,1.93116224389e-05,4.42247528653e-05,6.15004870102e-05,4.6458524614e-05,0,5,11487,49,1
6,1,0.001,4,6170,1.84021574682e-05,4.32419984944e-05,6.05315918664e-05,4.55239666913e-05,0,5,12276,49,1
6,1,0.1,4,4695,0.0001310245634317,0.0001556545942258,0.0001699515595798,0.000156160466506,0,5,12850,30,1
6,0,0.0,8,27822,1.35604565e-08,1.76038873e-08,2.48652858e-08,1.7979603e-08,0,5,13795,148,1
6,0,1e-07,8,21493,1.35705087e-08,1.76149705e-08,2.48789932e-08,1.79906822e-08,0,5,15017,148,1
6,0,1e-05,8,21716,1.66238583e-08,2.0896135e-08,2.86977354e-08,2.12512049e-08,0,5,14531,148,1
6,0,0.001,8,18564,5.918032535e-07,6.224906515e-07,6.857959411e-07,6.231960238e-07,0,5,14429,124,1
6,0,0.1,8,11943,7.7934450561e-06,1.18881801728e-05,1.95017019985e-05,1.27130261957e-05,0,5,14498,43,1
6,0,0.0,4,5232,5.96184284927e-05,8.91743346916e-05,0.0001047319652455,8.99752957054e-05,0,10,10612,28,1
6,0,1e-07,4,5168,5.96184223146e-05,8.91743309473e-05,0.0001047319624155,8.9975292184e-05,0,10,10805,28,1
6,0,1e-05,4,4853,5.96357303939e-05,8.91941029168e-05,0.000104749922963,8.99949429103e-05,0,10,11473,28,1
6,0,0.001,4,4761,5.91064111357e-05,8.87769833394e-05,0.0001042720054741,8.95853464619e-05,0,10,11851,28,1
6,0,0.1,4,4052,0.0002162825190897,0.0002388221396393,0.0002597138346299,0.0002390498931944,0,10,11562,26,1
5,2,0.0,9,16923,2.879e-13,1.333554e-10,3.217781e-10,1.495686e-10,0,10,14529,301,1
5,2,1e-07,9,14974,2.9274e-12,1.365662e-10,3.244601e-10,1.526542e-10,0,10,14570,301,1
5,2,1e-05,9,13926,1.8777534e-09,3.21325e-09,4.9116941e-09,3.2665659e-09,0,10,15796,259,1
5,2,0.001,9,12554,3.2781673e-09,1.74050817e-08,2.95419708e-08,1.79488616e-08,0,10,15037,130,1
5,2,0.1,9,11833,1.28328137e-08,2.1120404015e-06,3.7898495124e-06,2.394551999e-06,0,10,14803,50,1
5,1,0.0,11,20066,8.5309e-12,2.07917e-11,3.12143e-11,2.10702e-11,0,10,25465,364,1
5,1,1e-07,11,16646,1.78226e-11,2.91461e-11,3.96287e-11,2.94876e-11,0,10,27715,364,1
5,1,1e-05,11,15518,1.497316e-09,2.7426329e-09,4.4135603e-09,2.8000891e-09,0,10,25997,271,1
5,1,0.001,11,14397,7.40193825e-08,8.31968354e-08,8.79556749e-08,8.32286806e-08,0,10,25339,136,1
5,1,0.1,11,13225,1.62434102e-08,2.977626843e-06,4.7866812831e-06,3.2188824781e-06,0,10,25402,53,1
5,0,0.0,5,10463,1.2215157e-08,8.1715177335e-06,2.2333533671e-05,1.0109700115e-05,0,10,4162,49,1
5,0,1e-07,5,10887,1.21928022e-08,8.1715341882e-06,2.23336011836e-05,1.01097220251e-05,0,10,4120,49,1
5,0,1e-05,5,11214,1.4314895e-08,8.1706829283e-06,2.23316021409e-05,1.01085010031e-05,0,10,4091,49,1
5,0,0.001,5,10327,1.103951378e-07,8.2919573315e-06,2.28321756948e-05,1.02816208639e-05,0,10,4083,49,1
5,0,0.1,5,10309,1.41505324553e-05,4.30355054268e-05,8.29843801381e-05,4.49385160788e-05,0,10,4933,33,1
6,2,0.0,7,37963,2.3606659e-09,5.4559583e-09,1.13097845e-08,6.3986582e-09,0,5,15525,193,1
6,2,1e-07,7,25091,2.3719452e-09,5.469093e-09,1.13273807e-08,6.4111422e-09,0,5,16298,193,1
6,2,1e-05,7,24299,5.6130216e-09,9.0016461e-09,1.54523271e-08,9.7218102e-09,0,5,16343,193,1
6,2,0.001,7,16283,5.575976476e-07,5.895420058e-07,6.481230224e-07,5.902600304e-07,0,5,15828,124,1
6,2,0.1,7,10118,9.3432272874e-06,1.35658791983e-05,2.14117781752e-05,1.4334663128e-05,0,5,16436,43,1
6,1,0.0,4,7461,2.67593176751e-05,4.97002741946e-05,6.47159896211e-05,5.13910106339e-05,0,10,10752,49,1
6,1,1e-07,4,6994,2.67592763317e-05,4.97002430638e-05,6.47159802411e-05,5.13909829591e-05,0,10,11047,49,1
6,1,1e-05,4,6477,2.67632642062e-05,4.97057368204e-05,6.47224182429e-05,5.13963244537e-05,0,10,11451,49,1
6,1,0.001,4,6345,2.56841992038e-05,4.8653479844e-05,6.36760909057e-05,5.03804880136e-05,0,10,12180,49,1
6,1,0.1,4,4631,0.0001244659689426,0.000149306906356,0.0001643501096412,0.0001498639109018,0,10,12086,30,1
6,1,0.0,5,13081,4.37657035e-08,4.306185317e-07,8.649034085e-07,5.290565171e-07,0,5,11715,76,1
6,1,1e-07,5,11195,4.36252502e-08,4.306495924e-07,8.650995484e-07,5.291568197e-07,0,5,11670,76,1
6,1,1e-05,5,10450,3.48766874e-08,4.322092854e-07,8.762847234e-07,5.349165241e-07,0,5,12312,76,1
6,1,0.001,5,9938,4.588496102e-07,1.0308445521e-06,1.7373994374e-06,1.1441863671e-06,0,5,13437,76,1
6,1,0.1,5,6768,6.74546056363e-05,7.79243622535e-05,9.59784122727e-05,7.85873958455e-05,0,5,13256,36,1
6,1,0.0,3,5262,6.75663346662e-05,8.98681702411e-05,0.0001131154305719,9.11306092819e-05,0,5,10560,25,1
6,1,1e-07,3,5185,6.75662948699e-05,8.98681227806e-05,0.0001131153691631,9.113056104e-05,0,5,10403,25,1
6,1,1e-05,3,5047,6.7618303849e-05,8.99262407974e-05,0.0001131867786157,9.11889339924e-05,0,5,10585,25,1
6,1,0.001,3,4611,6.44304036292e-05,8.67090746673e-05,0.0001099407194452,8.80192013247e-05,0,5,11872,25,1
6,1,0.1,3,4109,0.0005489662723202,0.0005593458015259,0.0005688855806054,0.0005590598606519,0,5,11958,25,1
5,1,0.0,5,11145,3.731209e-10,5.455909664e-07,1.323316952e-06,6.254081808e-07,0,10,4421,76,1
5,1,1e-07,5,10877,4.673769e-10,5.455219848e-07,1.3232379409e-06,6.253439776e-07,0,10,4353,76,1
5,1,1e-05,5,10698,2.684055e-09,5.404347538e-07,1.3158507074e-06,6.203644505e-07,0,10,4329,76,1
5,1,0.001,5,11095,8.5574481e-09,3.828188291e-07,1.6804052094e-06,4.7743702e-07,0,10,4663,76,1
5,1,0.1,5,10842,2.16953861502e-05,4.95165279732e-05,9.58726175533e-05,5.1527057394e-05,0,10,5049,36,1
5,2,0.0,5,11240,4.005884217e-07,9.720222017e-07,1.7840041483e-06,1.0091670178e-06,0,5,4658,97,1
5,2,1e-07,5,11047,4.006777635e-07,9.721293545e-07,1.7842043591e-06,1.009275618e-06,0,5,4703,97,1
5,2,1e-05,5,11202,4.121488267e-07,9.849806153e-07,1.8050972885e-06,1.0221882514e-06,0,5,4597,97,1
5,2,0.001,5,10970,1.0202808089e-06,1.7955225131e-06,2.9462321164e-06,1.8293953872e-06,0,5,5046,97,1
5,2,0.1,5,10602,1.99125430464e-05,4.77277821203e-05,9.4760219589e-05,4.98787428743e-05,0,5,5467,36,1
6,0,0.0,4,5690,0.0001240980321783,0.0001451088235912,0.00016212846948,0.0001455260269972,0,20,10702,28,1
6,0,1e-07,4,5367,0.0001240981119112,0.0001451089233303,0.0001621285536076,0.0001455261267983,0,20,10506,28,1
6,0,1e-05,4,5260,0.0001241057556465,0.0001451148956195,0.0001621347077242,0.0001455320630709,0,20,11497,28,1
6,0,0.001,4,4574,0.0001232638640063,0.0001442464118716,0.000161269906459,0.0001446657704234,0,20,12062,28,1
6,0,0.1,4,4316,0.0001713575875308,0.0001960691968094,0.0002088759213627,0.0001963769070909,0,20,12105,28,1
5,1,0.0,8,13754,2.6998232e-09,6.2419258e-09,1.00702785e-08,6.4019067e-09,0,10,7861,193,1
5,1,1e-07,8,12792,2.6915307e-09,6.2351858e-09,1.00573163e-08,6.3948068e-09,0,10,7800,193,1
5,1,1e-05,8,13458,9.06232e-11,3.1742696e-09,5.6979206e-09,3.328112e-09,0,10,8317,193,1
5,1,0.001,8,12140,5.7628667e-09,1.76960663e-08,3.07551069e-08,1.82232737e-08,0,10,8773,125,1
5,1,0.1,8,11105,1.63091933e-08,5.4259922885e-06,1.47036534376e-05,6.2186408922e-06,0,10,8477,48,1
6,0,0.0,3,3428,0.0005865355998702,0.0006759145418751,0.0007338499299008,0.0006789340145179,0,5,10355,13,1
6,0,1e-07,3,3551,0.0005865355998703,0.0006759145418752,0.000733849929901,0.000678934014518,0,5,10258,13,1
6,0,1e-05,3,3443,0.0005865338094861,0.0006759129324932,0.0007338484070887,0.000678932423753,0,5,10586,13,1
6,0,0.001,3,3227,0.0005861206053863,0.0006755309417039,0.0007334808391164,0.0006785542999676,0,5,11434,13,1
6,0,0.1,3,3007,0.0019226985038545,0.0019714397407154,0.0020042692482407,0.0019681723561644,0,5,11921,13,1
5,2,0.0,6,12364,1.705044e-10,1.530165585e-07,4.475878615e-07,1.807871916e-07,0,20,5762,148,1
5,2,1e-07,6,11899,1.653297e-10,1.530092911e-07,4.475828859e-07,1.807796936e-07,0,20,5551,148,1
5,2,1e-05,6,11701,4.2753122e-09,1.467657984e-07,4.427298914e-07,1.743324751e-07,0,20,5705,148,1
5,2,0.001,6,11054,3.979348e-10,3.939834216e-07,7.682754569e-07,4.041533938e-07,0,20,6043,115,1
5,2,0.1,6,10656,2.10911121e-08,7.3576250296e-06,1.27709321701e-05,8.2580140255e-06,0,20,6747,39,1
5,1,0.0,4,10025,1.35846959e-08,1.91235967884e-05,6.52733597728e-05,2.41745882568e-05,0,5,4102,49,1
5,1,1e-07,4,10010,1.35332895e-08,1.91236029692e-05,6.52734073702e-05,2.41745940432e-05,0,5,4015,49,1
5,1,1e-05,4,9949,1.51645402e-08,1.91246120605e-05,6.5282341218e-05,2.41763496381e-05,0,5,4010,49,1
5,1,0.001,4,10011,9.4397611e-09,1.89561234673e-05,6.43146082596e-05,2.38158651904e-05,0,5,4040,49,1
5,1,0.1,4,9878,5.07896034487e-05,0.0001453247185596,0.0001763261614316,0.0001463844969099,0,5,4759,30,1
5,0,0.0,8,12530,1.14416e-11,6.8936799e-09,2.04418535e-08,8.8234863e-09,0,10,5603,148,1
5,0,1e-07,8,12145,2.7919e-12,6.8895699e-09,2.04335837e-08,8.8192956e-09,0,10,5595,148,1
5,0,1e-05,8,12141,1.49785e-11,5.9059061e-09,1.7246667e-08,7.5247692e-09,0,10,5742,148,1
5,0,0.001,8,11950,3.578350365e-07,5.039206757e-07,6.646228407e-07,5.062967761e-07,0,10,6457,124,1
5,0,0.1,8,11232,6.1618811e-09,3.8432580488e-06,1.94770573188e-05,5.0950022065e-06,0,10,6532,43,1
5,1,0.0,10,17559,6.304e-13,1.148743e-10,3.029391e-10,1.342051e-10,0,5,16097,301,1
5,1,1e-07,10,15188,2.675e-13,1.204237e-10,3.086276e-10,1.398407e-10,0,5,16141,301,1
5,1,1e-05,10,14947,2.0937273e-09,3.8740518e-09,6.3630254e-09,3.9624279e-09,0,5,17218,267,1
5,1,0.001,10,13039,3.8896362e-09,1.76495335e-08,2.934772e-08,1.8168766e-08,0,5,16375,130,1
5,1,0.1,10,12078,1.05251445e-08,1.4024665631e-06,4.330832103e-06,1.6214472769e-06,0,5,16335,50,1
6,0,0.0,5,8721,1.020307884e-06,7.4683543107e-06,1.31677984625e-05,8.3172694105e-06,0,5,11426,49,1
6,0,1e-07,5,8283,1.0202211163e-06,7.468422127e-06,1.3167903266e-05,8.3173494238e-06,0,5,12100,49,1
6,0,1e-05,5,7754,1.019315649e-06,7.469252351e-06,1.31691003232e-05,8.3182441553e-06,0,5,12340,49,1
6,0,0.001,5,7701,4.415894213e-07,7.905181091e-06,1.38091041858e-05,8.8292085904e-06,0,5,12675,49,1
6,0,0.1,5,5878,6.07244897373e-05,7.11666215365e-05,8.66838729387e-05,7.17885150926e-05,0,5,12339,33,1
5,0,0.0,4,9974,6.006662457e-07,2.59006093885e-05,0.0001079919101611,3.06420160168e-05,0,5,4025,28,1
5,0,1e-07,4,9814,6.006677049e-07,2.59006013619e-05,0.0001079918410579,3.06420066965e-05,0,5,4035,28,1
5,0,1e-05,4,9792,6.088013815e-07,2.59137097626e-05,0.0001080068864449,3.06532946339e-05,0,5,4036,28,1
5,0,0.001,4,9777,6.40841892e-08,2.52838019376e-05,0.0001073296423628,3.00977560869e-05,0,5,4093,28,1
5,0,0.1,4,9723,0.0001736127399529,0.0002893545763433,0.0003370248916326,0.0002899743277666,0,5,4924,25,1
5,0,0.0,3,9584,1.08071915404e-05,0.0004112952790574,0.0007289049200362,0.0004438478901275,0,10,4026,13,1
5,0,1e-07,3,9632,1.08071915404e-05,0.0004112952790573,0.0007289049200361,0.0004438478901275,0,10,3974,13,1
5,0,1e-05,3,9518,1.08079265412e-05,0.0004112946988726,0.0007289044357608,0.0004438473410349,0,10,3982,13,1
5,0,0.001,3,9520,1.09150271827e-05,0.0004111964861522,0.0007287981734767,0.000443753599476,0,10,4042,13,1
5,0,0.1,3,9523,0.0011907884145291,0.0015127845088883,0.0017258652187467,0.0015161771007019,0,10,4626,13,1
5,2,0.0,3,9778,8.0940617552e-06,6.73843160243e-05,0.000165020605841,7.26883892055e-05,0,5,3985,25,1
5,2,1e-07,3,9751,8.0940730628e-06,6.73843240763e-05,0.0001650206124191,7.26883966412e-05,0,5,3980,25,1
5,2,1e-05,3,9836,8.0609336764e-06,6.73632058046e-05,0.0001650003651657,7.26694415776e-05,0,5,4017,25,1
5,2,0.001,3,9814,1.12162472367e-05,6.99486044535e-05,0.0001673781472001,7.51059186542e-05,0,5,4074,25,1
5,2,0.1,3,9772,0.0004069465457201,0.0004585682474393,0.0005285679256288,0.0004587789272555,0,5,4870,25,1
5,1,0.0,3,9826,2.6286750736e-06,6.35710377053e-05,0.0001242099195318,6.74461911759e-05,0,10,3979,25,1
5,1,1e-07,3,9736,2.6286908455e-06,6.35710274616e-05,0.0001242099120664,6.74461813279e-05,0,10,3982,25,1
5,1,1e-05,3,9632,2.6167693412e-06,6.35795938424e-05,0.000124212866867,6.74542961158e-05,0,10,3941,25,1
5,1,0.001,3,9627,8.792729744e-07,6.05894900857e-05,0.0001212604053668,6.45098432279e-05,0,10,3965,25,1
5,1,0.1,3,9632,0.0004381395238617,0.0005359870075031,0.0006283575454228,0.0005363779041279,0,10,4602,25,1
5,2,0.0,7,13381,3.72412e-11,2.5692908e-09,1.23578385e-08,3.138568e-09,0,10,7225,193,1
5,2,1e-07,7,12528,3.00211e-11,2.5700478e-09,1.23755115e-08,3.1408176e-09,0,10,7237,193,1
5,2,1e-05,7,12539,7.796e-12,2.750744e-09,1.6546904e-08,4.0557297e-09,0,10,7543,193,1
5,2,0.001,7,11880,3.398799296e-07,4.84601872e-07,6.483157463e-07,4.872191104e-07,0,10,7871,124,1
5,2,0.1,7,11182,4.03418263e-08,4.1373223217e-06,2.14247994419e-05,5.7281812889e-06,0,10,8017,43,1
5,0,0.0,10,15559,5.0526e-12,3.626389e-10,1.0617247e-09,4.18026e-10,0,5,9564,244,1
5,0,1e-07,10,13926,2.5169e-12,3.613242e-10,1.0657585e-09,4.167708e-10,0,5,9505,244,1
5,0,1e-05,10,13759,1.1404804e-09,2.9672629e-09,6.0874494e-09,3.1227457e-09,0,5,10852,244,1
5,0,0.001,10,12994,5.6105709e-09,2.05676723e-08,3.22832429e-08,2.10467724e-08,0,5,10235,130,1
5,0,0.1,10,12470,6.67731835e-08,1.4403986866e-06,4.0270995191e-06,1.6547449729e-06,0,5,10229,50,1
6,1,0.0,3,4664,0.000114798459023,0.0001402279145561,0.0001699231817631,0.0001414313899941,0,10,10623,25,1
6,1,1e-07,3,4741,0.0001147984466673,0.0001402279021779,0.0001699231698283,0.00014143137775,0,10,10494,25,1
6,1,1e-05,3,4660,0.0001148125184586,0.0001402433238718,0.0001699413656227,0.0001414468338799,0,10,10896,25,1
6,1,0.001,3,4056,0.0001114213919742,0.0001368179405358,0.0001664382545691,0.0001380506518037,0,10,11545,25,1
6,1,0.1,3,3761,0.0004938693631463,0.0005047318803357,0.0005177993691334,0.0005045743505919,0,10,11764,25,1
6,1,0.0,3,4983,0.0001775083697757,0.0002042477834646,0.0002347252812275,0.0002051643531932,0,20,10459,25,1
6,1,1e-07,3,4711,0.0001775083780733,0.0002042477947151,0.0002347252986537,0.0002051643647213,0,20,10349,25,1
6,1,1e-05,3,4872,0.0001775146149822,0.0002042547548913,0.0002347333724925,0.0002051713756593,0,20,10721,25,1
6,1,0.001,3,4190,0.000173368879439,0.0001999892477936,0.0002302152767362,0.0002009141103208,0,20,11552,25,1
6,1,0.1,3,3988,0.0004448151241908,0.0004539227131051,0.0004681364139845,0.0004538449911141,0,20,11620,25,1
6,2,0.0,4,9162,2.0043854539e-06,2.57643683179e-05,3.76117903676e-05,2.81181470897e-05,0,5,10881,55,1
6,2,1e-07,4,8076,2.0044306374e-06,2.57644057477e-05,3.7611830643e-05,2.81181817676e-05,0,5,11141,55,1
6,2,1e-05,4,7784,2.0152021333e-06,2.57763986996e-05,3.76259192628e-05,2.81294011103e-05,0,5,12015,55,1
6,2,0.001,4,6922,2.0964425509e-06,2.58901213959e-05,3.77947884166e-05,2.82386963485e-05,0,5,12139,55,1
6,2,0.1,4,5441,4.81693317302e-05,7.1300344503e-05,8.43914015836e-05,7.24337381456e-05,0,5,13015,33,1
5,1,0.0,5,11572,2.22397936e-08,5.635162158e-07,1.4025702483e-06,6.073748577e-07,0,20,4448,76,1
5,1,1e-07,5,10796,2.24210098e-08,5.634448263e-07,1.4024791282e-06,6.073022191e-07,0,20,4393,76,1
5,1,1e-05,5,10629,3.32763656e-08,5.573502366e-07,1.3949044641e-06,6.011781269e-07,0,20,4397,76,1
5,1,0.001,5,10434,2.6484308e-09,2.463883845e-07,1.1341171585e-06,3.141288931e-07,0,20,4725,76,1
5,1,0.1,5,10323,2.10430734043e-05,4.89204091409e-05,9.53982631574e-05,5.09730304483e-05,0,20,5106,36,1
5,2,0.0,7,13711,1.1803e-11,3.1428837e-09,1.14557033e-08,3.6514071e-09,0,5,7076,193,1
5,2,1e-07,7,12655,1.57682e-11,3.142524e-09,1.1473316e-08,3.6517715e-09,0,5,7031,193,1
5,2,1e-05,7,12633,2.96607e-11,2.8149342e-09,1.55974436e-08,3.8861865e-09,0,5,7199,193,1
5,2,0.001,7,11672,3.38949002e-07,4.838012694e-07,6.479515356e-07,4.864380922e-07,0,5,7688,124,1
5,2,0.1,7,11025,3.96299437e-08,4.1371702538e-06,2.14240434018e-05,5.7277456203e-06,0,5,8151,43,1
5,2,0.0,9,17412,1.161e-13,5.53042e-11,2.253985e-10,7.15057e-11,0,20,15017,301,1
5,2,1e-07,9,14509,5.4e-15,5.40082e-11,2.156492e-10,6.98777e-11,0,20,15022,301,1
5,2,1e-05,9,13904,1.8016292e-09,3.0748485e-09,4.6702264e-09,3.1251221e-09,0,20,15687,259,1
5,2,0.001,9,12695,3.211411e-09,1.72935334e-08,2.9353842e-08,1.78369202e-08,0,20,15590,130,1
5,2,0.1,9,11881,1.28922923e-08,2.1120709239e-06,3.7898740061e-06,2.3945821531e-06,0,20,15279,50,1
5,0,0.0,5,11093,1.936863727e-07,2.4840497449e-06,4.3585225055e-06,2.6759029115e-06,0,20,4220,49,1
5,0,1e-07,5,10432,1.936549834e-07,2.4840511401e-06,4.358533963e-06,2.6759069002e-06,0,20,4121,49,1
5,0,1e-05,5,10503,1.92390985e-07,2.4846807272e-06,4.3590657616e-06,2.6764122621e-06,0,20,4129,49,1
5,0,0.001,5,10230,4.98614788e-08,2.2996028279e-06,4.2226101792e-06,2.5208051571e-06,0,20,4263,49,1
5,0,0.1,5,10150,1.61241457935e-05,4.63032876258e-05,9.21246773384e-05,4.84050822636e-05,0,20,4889,33,1
5,2,0.0,3,9837,2.8960477975e-06,5.97105770894e-05,0.0001427196577437,6.54357333958e-05,0,20,4092,25,1
5,2,1e-07,3,9704,2.8960621928e-06,5.97105869835e-05,0.0001427196660742,6.54357421775e-05,0,20,4070,25,1
5,2,1e-05,3,9864,2.865578059e-06,5.96913999925e-05,0.0001427026876639,6.54191596258e-05,0,20,4014,25,1
5,2,0.001,3,10033,5.8470420547e-06,6.21448959211e-05,0.0001449644547538,6.768128811e-05,0,20,4059,25,1
5,2,0.1,3,9969,0.0003966193465252,0.0004499804968588,0.0005134154576911,0.000450233661024,0,20,4736,25,1
6,0,0.0,3,3449,7.24556741019e-05,0.0001017802674497,0.0001456467870014,0.0001038826242793,0,20,10430,13,1
6,0,1e-07,3,3526,7.24556741019e-05,0.0001017802674498,0.0001456467870013,0.0001038826242793,0,20,10363,13,1
6,0,1e-05,3,3467,7.2454478722e-05,0.0001017799135734,0.0001456481105768,0.0001038824484707,0,20,10788,13,1
6,0,0.001,3,3320,7.21422527735e-05,0.0001016833823545,0.000145990098719,0.0001038325021321,0,20,11308,13,1
6,0,0.1,3,2997,0.0009783724443433,0.0011040274234789,0.0011748486497006,0.0011063384563901,0,20,11519,13,1
5,0,0.0,3,9593,0.000488952957096,0.0007195167332702,0.0009500462488017,0.0007271641991065,0,5,3917,13,1
5,0,1e-07,3,9550,0.0004889529570959,0.0007195167332703,0.0009500462488019,0.0007271641991066,0,5,3876,13,1
5,0,1e-05,3,9521,0.000488951167176,0.0007195154061633,0.0009500449686317,0.0007271629009172,0,5,3989,13,1
5,0,0.001,3,9533,0.0004885381542343,0.0007191842103705,0.0009497346817924,0.0007268378731431,0,5,4800,13,1
5,0,0.1,3,9547,0.0018114607475011,0.0019167697872451,0.0020774838826488,0.0019141466926808,0,5,4823,13,1
6,1,0.0,8,41725,8.5382398e-09,9.2506909e-09,1.04811225e-08,9.2704888e-09,0,5,16375,193,1
6,1,1e-07,8,27004,8.526444e-09,9.23776e-09,1.0465223e-08,9.2574895e-09,0,5,17201,193,1
6,1,1e-05,8,25668,4.3680597e-09,4.8223216e-09,5.753713e-09,4.840579e-09,0,5,17028,193,1
6,1,0.001,8,16909,1.75297486e-08,1.91848333e-08,2.1232915e-08,1.92145369e-08,0,5,16787,125,1
6,1,0.1,8,12082,2.9799340336e-06,7.0800220521e-06,1.46992010838e-05,8.421639484e-06,0,5,17765,48,1
