depth,surface_diff,svd_threshold,expansion_order,runtime,min_rel_err,mean_rel_err,max_rel_err,rel_l2_err,n_iter,n_oversamples,setup_time,cutoff_rank,rsvd
5,0,0.001,8,1242,4.054725222e-07,5.316677828e-07,6.24077915e-07,5.341534272e-07,0,5,2747,124,1
5,0,0.1,8,675,1.225078003e-07,4.0898019386e-06,1.13353359202e-05,5.0041955086e-06,0,5,2755,43,1
4,2,0.0,9,1890,8.42e-14,4.75652e-11,2.309008e-10,6.04817e-11,0,20,11120,301,1
4,2,1e-07,9,1505,1.255e-13,4.70562e-11,2.212307e-10,6.00877e-11,0,20,11006,301,1
4,2,1e-05,9,1490,1.413e-13,1.2830028e-09,4.1413643e-09,1.5983419e-09,0,20,10739,259,1
4,2,0.001,9,1407,2.5576e-12,1.5829253e-08,5.43389574e-08,1.98454048e-08,0,20,10111,130,1
4,2,0.1,9,1348,4.77087554e-08,3.7035432082e-06,5.3374739297e-06,3.8461549608e-06,0,20,10057,50,1
4,0,0.0,10,1655,2.4846e-12,3.599849e-10,1.5968562e-09,4.284217e-10,0,20,5836,244,1
4,0,1e-07,10,1465,2.2484e-12,3.597032e-10,1.5997704e-09,4.282647e-10,0,20,5774,244,1
4,0,1e-05,10,1482,6.2632e-12,1.1960785e-09,6.1231239e-09,1.6720236e-09,0,20,5767,244,1
4,0,0.001,10,1399,6.58132e-11,1.64571554e-08,5.27488059e-08,2.02893665e-08,0,20,5274,130,1
4,0,0.1,10,1356,3.57360036e-08,2.9560687115e-06,4.5043578086e-06,3.1013836575e-06,0,20,5164,50,1
5,1,0.0,8,2725,2.6063814e-09,7.5374815e-09,1.2238908e-08,7.9348347e-09,0,20,5387,193,1
5,1,1e-07,8,1757,2.6002892e-09,7.528802e-09,1.22238846e-08,7.9261037e-09,0,20,5430,193,1
5,1,1e-05,8,1659,3.120975e-10,4.3123885e-09,7.886221e-09,4.8372879e-09,0,20,5438,193,1
5,1,0.001,8,1190,3.7457067e-09,1.59066489e-08,2.23594442e-08,1.67427866e-08,0,20,5176,125,1
5,1,0.1,8,722,3.13711723e-08,4.7518348575e-06,9.7509489084e-06,5.5034890406e-06,0,20,5188,48,1
5,2,0.0,6,1820,1.36126374e-08,1.63804344e-07,3.14386545e-07,1.834941207e-07,0,20,2784,148,1
5,2,1e-07,6,1297,1.36170341e-08,1.637953629e-07,3.143717437e-07,1.83484404e-07,0,20,2754,148,1
5,2,1e-05,6,1243,1.81602171e-08,1.567162972e-07,3.033903767e-07,1.759190943e-07,0,20,2737,148,1
5,2,0.001,6,1005,2.379895634e-07,3.946815043e-07,5.344548376e-07,3.991801398e-07,0,20,2694,115,1
5,2,0.1,6,578,6.43926994e-08,6.6285495178e-06,1.28817872474e-05,7.7712969581e-06,0,20,2622,39,1
5,1,0.0,9,4013,1.773e-13,2.863361e-10,1.4028816e-09,4.312556e-10,0,10,8344,244,1
5,1,1e-07,9,2215,5.799e-12,2.885258e-10,1.4111583e-09,4.336182e-10,0,10,8331,244,1
5,1,1e-05,9,2160,1.9231471e-09,3.9392885e-09,6.534903e-09,4.0850513e-09,0,10,8339,244,1
5,1,0.001,9,1385,2.0781861e-08,3.09952786e-08,3.90746025e-08,3.12982631e-08,0,10,7880,130,1
5,1,0.1,9,917,9.9796034e-09,2.0571757413e-06,3.8561567343e-06,2.4075771614e-06,0,10,7913,50,1
4,0,0.0,11,1891,1.913e-13,4.18856e-11,1.643722e-10,5.31125e-11,0,20,9860,301,1
4,0,1e-07,11,1588,6.011e-13,4.14914e-11,1.670216e-10,5.29447e-11,0,20,9622,301,1
4,0,1e-05,11,1562,9.976e-12,1.0565571e-09,4.0725699e-09,1.3993025e-09,0,20,9311,268,1
4,0,0.001,11,1475,1.90710936e-08,4.83248938e-08,6.63582339e-08,5.01270797e-08,0,20,8647,136,1
4,0,0.1,11,1504,7.455265e-09,3.0548009607e-06,4.6170317346e-06,3.2072343682e-06,0,20,8570,50,1
4,1,0.0,10,1844,2.772e-12,8.72322e-11,3.581769e-10,1.020063e-10,0,10,12340,301,1
4,1,1e-07,10,1529,2.8735e-12,8.76378e-11,3.686606e-10,1.032679e-10,0,10,12095,301,1
4,1,1e-05,10,1511,1.2615e-12,1.5344796e-09,5.500395e-09,1.9706614e-09,0,10,11873,267,1
4,1,0.001,10,1425,1.68154e-11,1.56145275e-08,5.25743856e-08,1.95255484e-08,0,10,11123,130,1
4,1,0.1,10,1372,7.19281187e-08,2.9306373761e-06,4.5095479369e-06,3.0788427717e-06,0,10,11168,50,1
5,2,0.0,8,3742,7.737297e-10,1.2762953e-09,2.2019014e-09,1.3401623e-09,0,10,7209,244,1
5,2,1e-07,8,2112,7.662329e-10,1.2681583e-09,2.19146e-09,1.3320037e-09,0,10,7218,244,1
5,2,1e-05,8,2120,1.554922e-09,2.7075432e-09,4.1457466e-09,2.7597377e-09,0,10,7261,242,1
5,2,0.001,8,1230,2.91496e-11,4.6556978e-09,1.25225664e-08,5.5018931e-09,0,10,6791,127,1
5,2,0.1,8,797,1.206212867e-07,2.1514849312e-06,3.9575843136e-06,2.494287878e-06,0,10,6715,49,1
5,2,0.0,7,2678,7.251433e-10,3.4519431e-09,7.1684207e-09,3.9048861e-09,0,5,4424,193,1
5,2,1e-07,7,1749,7.194912e-10,3.4523763e-09,7.1651251e-09,3.9047017e-09,0,5,4268,193,1
5,2,1e-05,7,1626,5.16685e-11,3.4132989e-09,7.2039899e-09,4.1023534e-09,0,5,4470,193,1
5,2,0.001,7,1079,3.796751821e-07,5.021187595e-07,5.952657169e-07,5.042814854e-07,0,5,4059,124,1
5,2,0.1,7,640,4.28677999e-08,4.4238870706e-06,1.30435844274e-05,5.7741147444e-06,0,5,3988,43,1
4,2,0.0,11,2629,5.91e-14,1.5253e-12,4.586e-12,1.7434e-12,0,10,28015,433,1
4,2,1e-07,11,1785,6.3e-14,3.5861e-12,1.63255e-11,4.634e-12,0,10,27900,433,1
4,2,1e-05,11,1716,1.365e-13,8.827631e-10,2.9956456e-09,1.107409e-09,0,10,25350,274,1
4,2,0.001,11,1580,5.62478216e-08,7.71435814e-08,9.14909248e-08,7.72360407e-08,0,10,26775,144,1
4,2,0.1,11,1528,2.1634193224e-06,5.4517665089e-06,7.1432563195e-06,5.5195782566e-06,0,10,26761,53,1
5,1,0.0,6,1289,2.23900773e-08,2.735632809e-07,5.719060931e-07,2.973552235e-07,0,20,2236,109,1
5,1,1e-07,6,1068,2.2344565e-08,2.735005812e-07,5.718195746e-07,2.972922004e-07,0,20,2227,109,1
5,1,1e-05,6,984,1.35856062e-08,2.614042198e-07,5.551895589e-07,2.853826204e-07,0,20,2235,109,1
5,1,0.001,6,926,1.664912722e-07,3.450763834e-07,4.955828957e-07,3.518574525e-07,0,20,2227,108,1
5,1,0.1,6,555,1.37707654668e-05,2.15205941763e-05,2.58719749541e-05,2.18679996328e-05,0,20,2170,39,1
4,1,0.0,11,2179,4.63e-13,1.0594e-11,3.10602e-11,1.22038e-11,0,5,21605,364,1
4,1,1e-07,11,1717,2.467e-13,1.22338e-11,4.18157e-11,1.4685e-11,0,5,21604,364,1
4,1,1e-05,11,1697,8.2057e-12,1.0859828e-09,3.8664923e-09,1.3815565e-09,0,5,22656,271,1
4,1,0.001,11,1581,5.65407971e-08,7.74052663e-08,9.15988028e-08,7.74920627e-08,0,5,22447,136,1
4,1,0.1,11,1524,6.642378763e-07,4.5508093844e-06,6.2712708224e-06,4.6527559363e-06,0,5,21097,53,1
4,2,0.0,7,1463,3.8865e-12,2.9733037e-09,1.29042134e-08,3.6406875e-09,0,20,3787,193,1
4,2,1e-07,7,1352,4.9758e-12,2.9756113e-09,1.29066742e-08,3.6425598e-09,0,20,3754,193,1
4,2,1e-05,7,1365,4.7569e-12,2.547506e-09,1.20015435e-08,3.1705275e-09,0,20,3774,193,1
4,2,0.001,7,1285,9.06798203e-08,2.931031591e-07,5.949830171e-07,3.083534474e-07,0,20,3569,124,1
4,2,0.1,7,1248,3.019619801e-07,5.643978051e-06,1.29890139777e-05,6.0073880441e-06,0,20,3578,43,1
4,1,0.0,6,1281,6.674958e-10,1.629849434e-07,7.951909805e-07,2.139877079e-07,0,10,1336,109,1
4,1,1e-07,6,1250,6.551525e-10,1.629732955e-07,7.951146506e-07,2.139715164e-07,0,10,1326,109,1
4,1,1e-05,6,1239,3.940408e-10,1.594489882e-07,7.782110277e-07,2.096919215e-07,0,10,1324,109,1
4,1,0.001,6,1245,1.787854e-10,1.364652305e-07,5.193250097e-07,1.683372149e-07,0,10,1340,107,1
4,1,0.1,6,1211,1.09928113256e-05,2.27074046021e-05,3.14646002101e-05,2.29492049384e-05,0,10,1263,39,1
5,2,0.0,9,5210,6.4914e-12,9.50537e-11,2.530249e-10,1.222662e-10,0,5,11680,301,1
5,2,1e-07,9,2811,4e-15,9.76987e-11,2.554913e-10,1.249021e-10,0,5,11734,301,1
5,2,1e-05,9,2560,2.1109148e-09,3.33657e-09,4.3336398e-09,3.3820213e-09,0,5,11259,259,1
5,2,0.001,9,1456,1.26397547e-08,2.1263463e-08,2.9885801e-08,2.1707776e-08,0,5,10819,130,1
5,2,0.1,9,996,5.64999887e-08,1.9072498304e-06,3.82408602e-06,2.2612722663e-06,0,5,11479,50,1
4,2,0.0,7,1457,4.34962e-11,2.7331725e-09,1.38377955e-08,3.3547978e-09,0,10,3482,193,1
4,2,1e-07,7,1330,5.17774e-11,2.7361809e-09,1.38398675e-08,3.3570308e-09,0,10,3492,193,1
4,2,1e-05,7,1333,1.54677e-11,2.2661577e-09,1.29585768e-08,2.9368833e-09,0,10,3505,193,1
4,2,0.001,7,1322,9.10194163e-08,2.931379343e-07,5.960082046e-07,3.084133732e-07,0,10,3328,124,1
4,2,0.1,7,1250,3.002237512e-07,5.6442462677e-06,1.29895041709e-05,6.007695641e-06,0,10,3232,43,1
5,2,0.0,6,1826,1.18650231e-08,1.686460855e-07,3.294678002e-07,1.896890428e-07,0,10,2684,148,1
5,2,1e-07,6,1300,1.1871423e-08,1.686322885e-07,3.294491458e-07,1.896745591e-07,0,10,2625,148,1
5,2,1e-05,6,1229,1.2806282e-08,1.618703036e-07,3.19188477e-07,1.825143104e-07,0,10,2638,148,1
5,2,0.001,6,1016,2.381767773e-07,3.847505486e-07,5.372200551e-07,3.901510944e-07,0,10,2604,115,1
5,2,0.1,6,593,8.32957508e-08,6.6294278314e-06,1.28778851336e-05,7.7709916387e-06,0,10,2536,39,1
4,0,0.0,11,1960,2.799e-13,5.7511e-11,2.887977e-10,8.06672e-11,0,5,9620,301,1
4,0,1e-07,11,1687,2.637e-13,5.79854e-11,2.897174e-10,8.1658e-11,0,5,9827,301,1
4,0,1e-05,11,1608,1.14945e-11,1.0805837e-09,4.2022892e-09,1.433495e-09,0,5,9155,268,1
4,0,0.001,11,1495,1.89611064e-08,4.82951154e-08,6.63509931e-08,5.01044345e-08,0,5,9516,136,1
4,0,0.1,11,1470,7.4691777e-09,3.0548094891e-06,4.6170470155e-06,3.2072427864e-06,0,5,9140,50,1
5,0,0.0,7,1345,7.74070066e-08,1.421717361e-07,3.03170175e-07,1.526608879e-07,0,20,2121,109,1
5,0,1e-07,7,1091,7.73946618e-08,1.421568139e-07,3.03150871e-07,1.526468091e-07,0,20,2115,109,1
5,0,1e-05,7,1034,7.23336012e-08,1.380793235e-07,2.973393428e-07,1.48681009e-07,0,20,2080,109,1
5,0,0.001,7,985,2.824423643e-07,3.939271683e-07,5.583905645e-07,3.993722919e-07,0,20,2114,109,1
5,0,0.1,7,574,4.769225755e-07,4.4803622203e-06,8.4622808895e-06,5.054559907e-06,0,20,2039,39,1
5,0,0.0,5,649,1.251623211e-07,8.4401905014e-06,1.95383097143e-05,1.04232534752e-05,0,5,1346,49,1
5,0,1e-07,5,635,1.252415054e-07,8.4401827232e-06,1.95382528924e-05,1.04232392762e-05,0,5,1340,49,1
5,0,1e-05,5,587,1.278580692e-07,8.4392930258e-06,1.95367024814e-05,1.04224986877e-05,0,5,1366,49,1
5,0,0.001,5,565,1.191689315e-07,8.3682879034e-06,1.905583988e-05,1.03093137227e-05,0,5,1349,49,1
5,0,0.1,5,460,2.73414347466e-05,5.32986359868e-05,8.16081682892e-05,5.47033369252e-05,0,5,1375,33,1
5,0,0.0,10,4102,2.22553e-11,4.36318e-10,1.0140829e-09,4.95533e-10,0,5,6651,244,1
5,0,1e-07,10,2509,1.83975e-11,4.343993e-10,1.0184344e-09,4.943588e-10,0,5,6794,244,1
5,0,1e-05,10,2375,1.4067925e-09,3.1722443e-09,5.5481694e-09,3.3243558e-09,0,5,6691,244,1
5,0,0.001,10,1634,1.50875769e-08,2.45312043e-08,3.27013768e-08,2.49011038e-08,0,5,6229,130,1
5,0,0.1,10,1133,8.04329407e-08,1.3795427488e-06,2.8891608513e-06,1.6311308244e-06,0,5,6895,50,1
4,2,0.0,10,2059,6.98e-14,5.7024e-12,3.21087e-11,7.5658e-12,0,20,19461,364,1
4,2,1e-07,10,1611,8.41e-14,7.4176e-12,4.36968e-11,1.04029e-11,0,20,19265,364,1
4,2,1e-05,10,1521,6.0717e-12,1.0828169e-09,4.3054704e-09,1.4377977e-09,0,20,18194,268,1
4,2,0.001,10,1466,2.02352686e-08,4.92963623e-08,6.72566998e-08,5.10907693e-08,0,20,17464,136,1
4,2,0.1,10,1401,1.33772882e-08,3.0736057838e-06,4.670728081e-06,3.2292557536e-06,0,20,17374,50,1
5,0,0.0,7,1335,1.471703688e-07,2.475522476e-07,5.049615989e-07,2.635044409e-07,0,10,2059,109,1
5,0,1e-07,7,1094,1.471578492e-07,2.475349744e-07,5.049376163e-07,2.634879985e-07,0,10,2048,109,1
5,0,1e-05,7,1048,1.442488882e-07,2.436121073e-07,4.999751501e-07,2.597244997e-07,0,10,2027,109,1
5,0,0.001,7,1075,1.201628221e-07,3.060647187e-07,5.199746475e-07,3.187232332e-07,0,10,2087,109,1
5,0,0.1,7,633,3.292488714e-07,4.4871415403e-06,8.4350632208e-06,5.074379578e-06,0,10,1994,39,1
4,0,0.0,6,1234,1.358087151e-07,1.0005279192e-06,2.111257141e-06,1.0607934464e-06,0,10,819,76,1
4,0,1e-07,6,1241,1.358346073e-07,1.0005129723e-06,2.1113023731e-06,1.060772075e-06,0,10,817,76,1
4,0,1e-05,6,1215,1.359811143e-07,9.96185663e-07,2.1105026744e-06,1.0559730732e-06,0,10,803,76,1
4,0,0.001,6,1221,4.0904508e-09,7.081646126e-07,2.0071540602e-06,7.679100561e-07,0,10,796,76,1
4,0,0.1,6,1207,2.38023283953e-05,4.38121672178e-05,5.64541251813e-05,4.4160306353e-05,0,10,791,39,1
4,0,0.0,6,1246,8.278862e-09,5.818811054e-07,2.3580222238e-06,7.431384528e-07,0,20,844,76,1
4,0,1e-07,6,1212,8.3044303e-09,5.818718099e-07,2.3578974299e-06,7.431125388e-07,0,20,824,76,1
4,0,1e-05,6,1226,8.6308499e-09,5.777454097e-07,2.3425016339e-06,7.375860271e-07,0,20,813,76,1
4,0,0.001,6,1205,3.3309813e-09,3.229340043e-07,1.6024064884e-06,4.359077429e-07,0,20,814,76,1
4,0,0.1,6,1195,2.30585718834e-05,4.30527842103e-05,5.55688842325e-05,4.34132265598e-05,0,20,781,39,1
4,2,0.0,5,1280,1.5387721e-09,4.697558611e-07,1.6195293739e-06,5.643084132e-07,0,5,1101,97,1
4,2,1e-07,5,1284,1.529558e-09,4.697808439e-07,1.6194992476e-06,5.643414436e-07,0,5,1080,97,1
4,2,1e-05,5,1380,2.9219413e-09,4.741806131e-07,1.6166545197e-06,5.69367404e-07,0,5,1153,97,1
4,2,0.001,5,1299,4.27422792e-08,9.035292715e-07,2.4904020653e-06,1.0137680925e-06,0,5,1075,97,1
4,2,0.1,5,1268,6.24979281e-08,1.62104562548e-05,7.90820055865e-05,2.30089591245e-05,0,5,1052,36,1
5,1,0.0,10,5735,1.20176e-11,1.155049e-10,2.959538e-10,1.410183e-10,0,5,13217,301,1
5,1,1e-07,10,3200,3.547e-12,1.208842e-10,3.057635e-10,1.472874e-10,0,5,13188,301,1
5,1,1e-05,10,2792,2.4543627e-09,4.1010194e-09,5.4346268e-09,4.1745592e-09,0,5,12932,267,1
5,1,0.001,10,1736,1.29088263e-08,2.14104841e-08,2.97796478e-08,2.18348285e-08,0,5,13445,130,1
5,1,0.1,10,1340,4.44164104e-08,1.3503011699e-06,2.7957624413e-06,1.5773837648e-06,0,5,14375,50,1
5,2,0.0,5,1144,3.111479591e-07,7.960568305e-07,1.3689715554e-06,8.376229055e-07,0,10,1924,97,1
5,2,1e-07,5,962,3.112445595e-07,7.961785751e-07,1.3691543159e-06,8.37746058e-07,0,10,1889,97,1
5,2,1e-05,5,919,3.206018442e-07,8.086508181e-07,1.3853870645e-06,8.502372468e-07,0,10,1858,97,1
5,2,0.001,5,876,9.598237074e-07,1.6814517182e-06,2.4730811187e-06,1.7169262046e-06,0,10,1898,97,1
5,2,0.1,5,512,2.60954397299e-05,5.285689144e-05,7.90918015883e-05,5.46256542797e-05,0,10,1861,36,1
5,1,0.0,5,1183,1.885427e-09,5.231990126e-07,1.7450922776e-06,7.146680497e-07,0,5,1600,76,1
5,1,1e-07,5,807,1.7308305e-09,5.231724217e-07,1.7450006575e-06,7.146167794e-07,0,5,1607,76,1
5,1,1e-05,5,741,7.7076584e-09,5.214810247e-07,1.7381453168e-06,7.107492794e-07,0,5,1573,76,1
5,1,0.001,5,698,1.065188141e-07,5.72210617e-07,1.3653560699e-06,6.618095444e-07,0,5,1604,76,1
5,1,0.1,5,473,2.81704734184e-05,5.45209925026e-05,8.04280603228e-05,5.61626130835e-05,0,5,1608,36,1
5,0,0.0,10,4016,1.16788e-11,2.804446e-10,1.3704394e-09,4.178666e-10,0,10,6619,244,1
5,0,1e-07,10,2450,1.568e-11,2.813704e-10,1.3749929e-09,4.191296e-10,0,10,6698,244,1
5,0,1e-05,10,2477,1.6176624e-09,3.4200166e-09,5.8340901e-09,3.560701e-09,0,10,6725,244,1
5,0,0.001,10,1658,1.5222892e-08,2.46809182e-08,3.29637986e-08,2.50444475e-08,0,10,6361,130,1
5,0,0.1,10,1120,8.05871704e-08,1.3794577415e-06,2.8888938431e-06,1.6310173529e-06,0,10,6779,50,1
4,0,0.0,5,1190,5.07412681e-08,9.7140470892e-06,3.15346478572e-05,1.27658832785e-05,0,5,583,49,1
4,0,1e-07,5,1179,5.07106765e-08,9.7140470602e-06,3.15346236439e-05,1.27658778321e-05,0,5,609,49,1
4,0,1e-05,5,1170,5.03018414e-08,9.7139373579e-06,3.15369905505e-05,1.27659056308e-05,0,5,577,49,1
4,0,0.001,5,1191,6.12865048e-08,9.6816346576e-06,3.12904313452e-05,1.26838507888e-05,0,5,578,49,1
4,0,0.1,5,1279,2.463708083e-07,2.30323610315e-05,8.24086171972e-05,2.76769884756e-05,0,5,572,33,1
5,0,0.0,8,1904,3.04083e-10,4.6902573e-09,1.82454149e-08,6.6014545e-09,0,20,2871,148,1
5,0,1e-07,8,1420,3.090763e-10,4.6896328e-09,1.82537256e-08,6.6026226e-09,0,20,2893,148,1
5,0,1e-05,8,1315,1.78389e-11,5.9445515e-09,2.14618843e-08,8.0816898e-09,0,20,2890,148,1
5,0,0.001,8,1116,4.036974802e-07,5.334399944e-07,6.323784132e-07,5.355905276e-07,0,20,2847,124,1
5,0,0.1,8,674,1.397629202e-07,4.0901698202e-06,1.13331461632e-05,5.0013877989e-06,0,20,2749,43,1
5,0,0.0,7,1341,5.4943172e-09,1.756106655e-07,3.491567647e-07,2.072463162e-07,0,5,2035,109,1
5,0,1e-07,7,1076,5.478055e-09,1.755977492e-07,3.491419506e-07,2.072337461e-07,0,5,2124,109,1
5,0,1e-05,7,1014,2.2475753e-09,1.728280281e-07,3.453593404e-07,2.043988328e-07,0,5,2087,109,1
5,0,0.001,7,944,2.017002821e-07,3.926906136e-07,5.954166669e-07,4.069850338e-07,0,5,2020,108,1
5,0,0.1,7,573,3.963694652e-07,4.4581472161e-06,8.44529859e-06,5.0441299887e-06,0,5,1963,39,1
5,1,0.0,9,3948,1.41945e-11,3.943673e-10,1.6200059e-09,5.327615e-10,0,20,8523,244,1
5,1,1e-07,9,2207,1.79991e-11,3.992545e-10,1.6270896e-09,5.372903e-10,0,20,8525,244,1
5,1,1e-05,9,2231,2.2881651e-09,4.27054e-09,6.8023443e-09,4.3909473e-09,0,20,8523,244,1
5,1,0.001,9,1375,2.11633311e-08,3.13352346e-08,3.95003447e-08,3.16386545e-08,0,20,8129,130,1
5,1,0.1,9,885,1.01382494e-08,2.0569836475e-06,3.855816307e-06,2.4073694682e-06,0,20,8155,50,1
5,0,0.0,10,4147,2.63959e-11,3.98286e-10,1.5938083e-09,5.330844e-10,0,20,6831,244,1
5,0,1e-07,10,2489,2.4916e-11,4.003869e-10,1.5967303e-09,5.350643e-10,0,20,6770,244,1
5,0,1e-05,10,2425,1.9848306e-09,3.7670715e-09,6.1078128e-09,3.8824256e-09,0,20,6822,244,1
5,0,0.001,10,1596,1.5591797e-08,2.49996305e-08,3.33184913e-08,2.53641944e-08,0,20,6422,130,1
5,0,0.1,10,1133,8.08008237e-08,1.3793461754e-06,2.8885546176e-06,1.6308619292e-06,0,20,6866,50,1
5,1,0.0,10,5370,8.2055e-12,1.606131e-10,3.594598e-10,1.821389e-10,0,10,13355,301,1
5,1,1e-07,10,2951,2.35393e-11,1.688918e-10,3.698301e-10,1.894548e-10,0,10,13360,301,1
5,1,1e-05,10,2618,2.4833704e-09,4.1619849e-09,5.4846021e-09,4.2357124e-09,0,10,13047,267,1
5,1,0.001,10,1682,1.2916888e-08,2.14349509e-08,2.97824201e-08,2.18561941e-08,0,10,12953,130,1
5,1,0.1,10,1255,4.44715617e-08,1.350294641e-06,2.7957283272e-06,1.5773677311e-06,0,10,13371,50,1
5,2,0.0,11,10555,7.53e-14,1.5272e-12,3.652e-12,1.8553e-12,0,20,30276,433,1
5,2,1e-07,11,5031,2.3648e-12,8.6686e-12,1.5346e-11,9.368e-12,0,20,32163,433,1
5,2,1e-05,11,3907,1.4009339e-09,2.2774083e-09,2.9852301e-09,2.3101616e-09,0,20,31159,274,1
5,2,0.001,11,2491,7.38762572e-08,8.19316674e-08,8.55190038e-08,8.19823359e-08,0,20,29657,144,1
5,2,0.1,11,1861,2.2115183529e-06,4.3691960387e-06,5.9309929439e-06,4.5275433167e-06,0,20,29458,53,1
4,2,0.0,8,1597,1.1357e-12,4.167554e-10,2.022481e-09,5.633353e-10,0,20,6591,244,1
4,2,1e-07,8,1413,5.307e-13,4.151588e-10,2.0102788e-09,5.607863e-10,0,20,6570,244,1
4,2,1e-05,8,1401,1.413e-13,1.3367457e-09,4.3318563e-09,1.5994381e-09,0,20,6545,243,1
4,2,0.001,8,1327,1.546923e-10,3.18826913e-08,8.69593539e-08,3.94842209e-08,0,20,6094,127,1
4,2,0.1,8,1292,1.422074357e-07,3.8323261203e-06,5.3704012869e-06,3.9600484634e-06,0,20,5962,49,1
4,1,0.0,9,1622,7.1039e-12,5.629309e-10,1.5469217e-09,6.4383e-10,0,10,7443,244,1
4,1,1e-07,9,1440,6.5258e-12,5.62106e-10,1.5490626e-09,6.432385e-10,0,10,7314,244,1
4,1,1e-05,9,1423,3.977e-13,1.1885744e-09,6.5573164e-09,1.6968223e-09,0,10,7255,244,1
4,1,0.001,9,1354,1.05729e-11,1.719021e-08,4.76334603e-08,2.06174694e-08,0,10,6831,130,1
4,1,0.1,9,1389,1.70449377e-08,3.7583141436e-06,5.3102032131e-06,3.8920176528e-06,0,10,6781,50,1
4,0,0.0,9,1513,1.422358e-10,2.7777978e-09,8.2847568e-09,3.361593e-09,0,20,3735,193,1
4,0,1e-07,9,1395,1.411094e-10,2.7760553e-09,8.2783849e-09,3.3592816e-09,0,20,3633,193,1
4,0,1e-05,9,1386,4.0773e-12,1.7465325e-09,6.2424444e-09,2.2235319e-09,0,20,3623,193,1
4,0,0.001,9,1349,1.06705e-11,2.91706913e-08,8.49358644e-08,3.67557811e-08,0,20,3466,127,1
4,0,0.1,9,1321,4.14303994e-08,3.8343238754e-06,5.2997269164e-06,3.9469057309e-06,0,20,3335,49,1
4,1,0.0,9,1653,1.81141e-11,3.672916e-10,1.6234179e-09,4.362683e-10,0,20,7536,244,1
4,1,1e-07,9,1493,1.59209e-11,3.672374e-10,1.6305033e-09,4.363682e-10,0,20,7490,244,1
4,1,1e-05,9,1443,1.31291e-11,1.37267e-09,6.8183822e-09,1.9058481e-09,0,20,7531,244,1
4,1,0.001,9,1388,1.56007e-11,1.7253563e-08,4.73747459e-08,2.06684519e-08,0,20,7051,130,1
4,1,0.1,9,1326,1.68868515e-08,3.7580574426e-06,5.3100294878e-06,3.8917614933e-06,0,20,6933,50,1
4,0,0.0,9,1551,2.59945e-11,2.3838834e-09,7.9356494e-09,2.8490255e-09,0,10,3451,193,1
4,0,1e-07,9,1391,2.38391e-11,2.3820919e-09,7.9291903e-09,2.846557e-09,0,10,3433,193,1
4,0,1e-05,9,1378,2.7021e-12,1.3174905e-09,5.935959e-09,1.6049581e-09,0,10,3443,193,1
4,0,0.001,9,1341,3.818523e-10,2.91633408e-08,8.46270758e-08,3.67813326e-08,0,10,3300,127,1
4,0,0.1,9,1288,4.10053105e-08,3.8344550654e-06,5.2989181592e-06,3.9470775292e-06,0,10,3121,49,1
