depth,surface_diff,svd_threshold,expansion_order,runtime,min_rel_err,mean_rel_err,max_rel_err,rel_l2_err,n_iter,n_oversamples,setup_time,cutoff_rank,rsvd
6,2,0,4,11370,0.0000025098687611969817,0.000026132380413960342,0.0000375953401996105,0.00002841103774170237,0,20,12054,55,1
6,2,0.0000001,4,9446,0.0000025098990891793045,0.000026132418535827266,0.000037595389268855866,0.00002841107382258229,0,20,12047,55,1
6,2,0.00001,4,8945,0.000002510140946889874,0.000026132846873120187,0.000037596106654526306,0.000028411495282191114,0,20,12313,55,1
6,2,0.001,4,8527,0.0000025853253866962188,0.000026241484115784815,0.00003777111037526696,0.000028518171272455034,0,20,13984,55,1
6,2,0.1,4,6449,0.000047324530653180654,0.00007046884210677857,0.00008365934070288635,0.0000716187531594754,0,20,16988,33,1
