depth,expansion_order,block_size,runtime,min_rel_err,mean_rel_err,max_rel_err,rel_l2_err,setup_time
5,9,64,13827,0.0000000001292219574041934,0.000000000336548279925672,0.000000000881821704938404,0.0000000003581873967442577,5856
