depth,expansion_order,block_size,runtime,min_rel_err,mean_rel_err,max_rel_err,rel_l2_err,setup_time
6,7,16,43875,0.00000004086067052549173,0.00000005115037059510694,0.00000006422988427871442,0.000000051870925441346174,6504
