depth,expansion_order,block_size,runtime,min_rel_err,mean_rel_err,max_rel_err,setup_time
4,11,16,2838,0.00000000000016981362434069548,0.0000000000011634261801119752,0.0000000000060448245956206634,3623
4,11,32,2772,0.00000000000016981362434069548,0.0000000000011634261801119752,0.0000000000060448245956206634,3664
4,11,64,2790,0.00000000000016981362434069548,0.0000000000011634261801119752,0.0000000000060448245956206634,3475
4,11,128,2804,0.00000000000016981362434069548,0.0000000000011634261801119752,0.0000000000060448245956206634,3430
5,11,16,15399,0.0000000000013449553261033692,0.000000000001930021538710101,0.0000000000028292678699804097,5028
5,11,32,10807,0.0000000000013449553261033692,0.000000000001930021538710101,0.0000000000028292678699804097,5413
5,11,64,11245,0.0000000000013449553261033692,0.000000000001930021538710101,0.0000000000028292678699804097,5157
5,11,128,11925,0.0000000000013449553261033692,0.000000000001930021538710101,0.0000000000028292678699804097,5096
